xa,ya,za,xg,yg,zg
1.1355968,0.24274826,0.6064019,0.03184683,0.82861996,-0.06803686
1.0515555,0.31207466,0.48872435,0.04036683,0.79879993,-0.08188186
0.92189664,0.23323917,0.37687886,0.05421183,0.76365495,-0.095726855
0.6177876,0.2695675,0.49842286,0.08190183,0.71998996,-0.10637686
0.33067235,0.24183273,0.5937294,0.09468183,0.67632496,-0.113831855
-0.009116372,0.1881361,0.7330605,0.09361683,0.62307495,-0.10744186
-0.33813024,0.20624638,0.86955357,0.08296683,0.56343496,-0.094661854
-0.47051132,0.11418915,0.89950085,0.04995183,0.51870495,-0.094661854
-0.60646856,-0.004585266,0.9021741,0.018001828,0.49527493,-0.10105186
-0.58804846,-0.07830334,0.95182025,0.004156829,0.49314493,-0.09892186
-0.34761426,-0.21424389,1.062082,0.01906683,0.49953493,-0.09040186
0.11585708,-0.36626816,1.1902946,0.05847183,0.5037949,-0.09146686
0.5280066,-0.51712036,1.2552295,0.10533183,0.50698996,-0.103181854
0.8374604,-0.59735584,1.219556,0.13621683,0.51337993,-0.12022186
1.0831566,-0.6671972,1.065222,0.14260682,0.5208349,-0.13832687
1.0717664,-0.724782,1.0600259,0.14260682,0.52722496,-0.14578186
1.0944008,-0.6794596,1.2985492,0.15751684,0.53148496,-0.15962687
0.9629,-0.52639294,1.4854342,0.16710183,0.51444495,-0.17986186
0.88898695,-0.4045534,1.5390005,0.16710183,0.47929993,-0.19796686
0.734117,-0.24235725,1.463464,0.15219183,0.44095993,-0.21394187
0.58670396,-0.056957245,1.4224405,0.13621683,0.41113994,-0.22991687
0.5135353,0.024941444,1.4516764,0.12556683,0.38983995,-0.24376187
0.49014315,0.104073524,1.5491302,0.13089183,0.37066993,-0.25441185
0.52079517,0.20228863,1.6803651,0.14473683,0.34404492,-0.25121686
0.6328202,0.19546986,1.784023,0.15645184,0.30676994,-0.24376187
0.7684983,0.16747093,1.8241229,0.15964682,0.26629993,-0.23950186
0.78718746,0.22091389,1.8119075,0.15858182,0.23860992,-0.23630686
0.7964011,0.33635998,1.7565134,0.15964682,0.23008992,-0.22672187
0.8789209,0.39186192,1.6106398,0.14473683,0.23434992,-0.21394187
1.084132,0.35853004,1.4374363,0.14260682,0.24286993,-0.21926686
1.1887192,0.14128304,1.3695767,0.16603683,0.22795992,-0.23098187
1.1464605,-0.01745987,1.3807887,0.20224683,0.17790492,-0.22565687
1.2026452,-0.048342705,1.4168429,0.23100182,0.12997992,-0.20755187
1.3870512,-0.10472202,1.4819863,0.2501718,0.10228992,-0.19051187
1.4838865,-0.02666378,1.5560203,0.26827684,0.09057492,-0.16388686
1.5397902,0.28101158,1.5383811,0.30022684,0.08205492,-0.122351855
1.6561201,0.77503014,1.3423597,0.35880184,0.08098992,-0.06377686
1.8547425,1.5104866,0.8993423,0.43335184,0.09696492,-0.00094185956
2.0629349,2.367753,0.25940156,0.48660183,0.15553991,0.022488141
2.326544,3.119175,-0.5073948,0.47169182,0.27801493,-0.002006859
2.564901,3.460041,-1.2687478,0.36519182,0.42285493,-0.044606857
2.454222,3.4296694,-1.8187084,0.18627183,0.5400049,-0.06697186
2.2042966,3.0006695,-2.1124752,-0.0118181715,0.61561996,-0.086141855
1.8545151,2.481656,-1.9687097,-0.17689317,0.60816497,-0.12448186
1.4092773,1.9716873,-1.5263605,-0.28126317,0.53467995,-0.19370687
0.91670066,1.4007177,-1.052665,-0.28552318,0.46864992,-0.27464685
0.5212718,0.42507553,-0.6571293,-0.18434817,0.38238493,-0.36410686
-0.036402553,-0.7173424,-0.68508434,-0.02885817,0.23328492,-0.42481184
-0.7860069,-1.5444946,-1.0178773,0.14580183,0.069274925,-0.43972185
-1.5208535,-2.0471535,-1.2921166,0.32365683,-0.07556508,-0.42161685
-1.9822154,-2.3025284,-1.5604458,0.49086183,-0.17035007,-0.39605686
-2.1127353,-2.2491956,-1.795161,0.6218568,-0.18739007,-0.35665184
-2.1003735,-1.9770432,-1.9851482,0.6953418,-0.15757008,-0.30553186
-2.091914,-1.505106,-2.1156871,0.7038618,-0.11923008,-0.25228184
-2.0035653,-0.9141741,-2.2495728,0.6516768,-0.05959008,-0.21181187
-1.7489879,-0.34489346,-2.328234,0.5430468,0.03732492,-0.20755187
-1.3955839,0.22738838,-2.1494133,0.42909184,0.12784992,-0.24056686
-1.1333693,0.6591778,-1.7356188,0.34602183,0.16938493,-0.30446684
-1.010318,1.0186739,-1.392978,0.27573183,0.15447493,-0.39179686
-0.8307934,1.2110405,-1.2563846,0.18840183,0.08098992,-0.49723184
-0.696655,1.1526403,-1.2749343,0.10320183,-0.012730079,-0.59521186
-0.57425725,0.83230686,-1.2689326,0.05634183,-0.07876008,-0.6612419
-0.35711813,0.3736992,-1.1437595,0.07338183,-0.09793008,-0.67934686
-0.27068567,-0.20219707,-0.9291346,0.13621683,-0.091540076,-0.6442019
-0.2090792,-0.7625103,-0.7160487,0.20650683,-0.06917508,-0.58669186
-0.0920434,-1.1067028,-0.3269024,0.26721182,-0.036160078,-0.53450686
0.07590443,-1.2618761,-0.03768611,0.30129182,0.02667492,-0.51107687
0.10768843,-1.1908445,0.17352295,0.31939682,0.10867992,-0.50149184
0.037812352,-1.064189,0.34151244,0.33963183,0.19707492,-0.47486684
-0.006477475,-0.9515381,0.27548194,0.34815183,0.27694994,-0.45037186
-0.024817348,-0.82218647,0.14446712,0.34389183,0.35043493,-0.44717684
-0.12967551,-0.7217188,0.12427187,0.35028183,0.40155494,-0.46208686
-0.28497207,-0.63515663,0.22731209,0.37158182,0.42711493,-0.50149184
-0.48265636,-0.32026863,0.2560475,0.37797183,0.44415495,-0.5536769
-0.7379155,-0.0192585,0.10158348,0.32791683,0.45160994,-0.5920169
-0.7550889,0.37583637,-0.021036386,0.23739183,0.44202495,-0.6207719
-0.73608994,0.8056965,0.022350073,0.14580183,0.41113994,-0.6324869
-0.5740278,1.2222214,0.18094397,0.07977183,0.36108494,-0.6484619
-0.3806045,1.3945532,0.3370254,0.03610683,0.29611993,-0.6569819
-0.1990037,1.3240137,0.35867286,0.009481829,0.21517992,-0.63461685
-0.17004108,1.1116982,0.36222768,-0.0118181715,0.13956492,-0.5526119
-0.1295085,0.8646221,0.36019063,-0.026728172,0.09802992,-0.44824186
-0.19306672,0.3436432,0.389539,-0.030988172,0.12784992,-0.33854684
-0.23201466,-0.44320965,0.56234956,-0.023533173,0.20452993,-0.23630686
-0.17827678,-1.0886383,0.8180878,0.0030918287,0.28333995,-0.15856187
-0.08224177,-1.6635709,0.99353695,0.05421183,0.36640993,-0.103181854
-0.08072972,-2.0689669,1.134254,0.10107183,0.43243992,-0.04886686
-0.07723546,-2.317316,1.1487899,0.12343683,0.45480493,0.0022531403
-0.15589833,-2.4528399,1.151365,0.13408683,0.45054492,0.023553142
-0.18135846,-2.0049462,1.1571822,0.13302183,0.46438995,-0.0073318593
-0.27132595,-1.254178,1.1319475,0.10533183,0.50592494,-0.05738686
-0.25763047,-0.37637424,1.1502352,0.05634183,0.5602399,-0.095726855
-0.11821151,0.4957056,1.1623762,-0.018208172,0.63159496,-0.11063686
0.091235876,1.0500622,1.0706794,-0.13109817,0.71572995,-0.09359686
0.08044422,1.1493158,0.9890566,-0.26528817,0.7945399,-0.052061856
0.04369533,0.89135456,1.0060813,-0.40267318,0.83500993,-0.011591859
-0.16768932,0.52800655,1.1204908,-0.5198232,0.82116497,0.005448141
-0.6135006,0.1038208,1.4094429,-0.6007632,0.77110994,0.01716314
-1.145593,-0.37955475,1.7246643,-0.6348432,0.6976249,0.02461814
-1.5235643,-0.8149891,1.9219782,-0.6082182,0.61135995,0.02461814
-1.7417854,-1.0090208,1.847472,-0.5155632,0.5197699,0.02142314
-1.7454363,-0.77847767,1.4051505,-0.38669816,0.43137494,0.015033141
-1.6688253,-0.010985374,0.9555285,-0.24824816,0.33552495,0.023553142
-1.6710579,1.0842581,0.7362211,-0.07252317,0.22050492,0.07573814
-1.4808345,2.0003185,0.58021784,0.17562182,0.14595492,0.12046815
-1.1900669,2.5275326,0.35394883,0.41844183,0.13530493,0.12579313
-1.0292941,2.7056732,-0.55357504,0.47169182,0.23860992,0.099168144
-0.4637679,3.9419546,-1.6076818,0.29703182,0.32487494,0.04804814
-0.06510019,5.0672092,-2.4859943,-0.0032981709,0.39303493,-0.0041368594
-0.6734556,4.3686914,-3.344248,-0.30362818,0.5325499,-0.09253186
-1.5992584,3.3041754,-3.2976143,-0.5017182,0.6294649,-0.20861687
-2.7012696,2.8870296,-2.3870714,-0.5677482,0.5804749,-0.21820186
-2.715176,3.1428108,-1.6938281,-0.5017182,0.49420995,-0.11170186
-1.9188513,3.3463612,-1.432205,-0.33451316,0.50592494,0.056568146
-1.1863915,3.3760157,-1.5613005,-0.123643175,0.6283999,0.22270814
-0.5141486,3.085518,-1.8712883,0.04356183,0.7423549,0.33453315
0.057974577,2.3938103,-2.2563045,0.12556683,0.7860199,0.38458815
0.46444106,1.4983282,-2.5367436,0.15219183,0.7977349,0.37713316
0.58576405,0.61832905,-2.6255674,0.16071182,0.82329494,0.34944314
0.8466158,-0.09607124,-2.6322188,0.15645184,0.8935849,0.32068816
1.3101606,-0.63620377,-2.5459363,0.13408683,1.0064749,0.30045316
1.9350541,-0.9745884,-2.2679393,0.08722683,1.1129749,0.29619315
2.523675,-1.1056175,-1.765528,0.026521828,1.1502498,0.31749314
2.904084,-0.98992157,-1.0772462,-0.025663171,1.1087148,0.34944314
3.030891,-0.8142519,-0.43522906,-0.05654817,1.0022149,0.36754814
2.7605364,-0.6423559,-0.0025658607,-0.05122317,0.85737497,0.36115816
2.224147,-0.5396805,0.23909807,-0.0075581716,0.70294994,0.33133814
1.5755806,-0.5499773,0.35153794,0.07338183,0.56236994,0.28980315
1.0167277,-0.5712633,0.3342235,0.15432183,0.45693493,0.25252816
0.519158,-0.49366665,0.26432467,0.19692183,0.39729494,0.23655313
0.09336132,-0.32131958,0.1576798,0.18307683,0.38451493,0.24933313
-0.21755373,-0.0016708374,0.030655384,0.11172183,0.40155494,0.30364814
-0.3065701,0.35512543,-0.083973885,0.000961829,0.43882993,0.38671815
-0.2518807,0.5324402,-0.23062992,-0.12790316,0.5080549,0.46233314
-0.018551663,0.21715641,-0.37041044,-0.21736316,0.5975149,0.46978816
0.16758154,-0.62118053,-0.39437962,-0.25889817,0.64011496,0.41973314
0.122313805,-1.5613022,-0.30326533,-0.26528817,0.61135995,0.35689816
0.11302844,-2.205072,-0.012721539,-0.25357318,0.51870495,0.31110314
0.23591043,-2.7032008,0.3543787,-0.23759817,0.41007495,0.28767315
0.5153564,-3.1993127,0.75304604,-0.20245317,0.30783492,0.27169815
0.7467477,-3.5255256,1.2209561,-0.122578174,0.22263493,0.27595815
0.98750067,-3.898118,1.6429507,0.0073518287,0.16405992,0.29512814
1.1466053,-4.162309,1.9785357,0.15325683,0.11719992,0.32601315
1.2108197,-4.181564,2.1410646,0.28957683,0.09270492,0.35476816
1.053181,-3.865961,2.2016387,0.41205183,0.078859925,0.39204314
0.7447374,-3.2596831,2.1399896,0.5068368,0.077794924,0.42505816
0.56065774,-2.6032581,1.8891196,0.5707368,0.09270492,0.43357816
0.41881287,-2.0221534,1.5754077,0.5973618,0.122524925,0.41334316
0.20164111,-1.3430758,1.2481005,0.5739318,0.16299492,0.39097816
-0.08349347,-0.4512043,0.88533497,0.5057718,0.22050492,0.37713316
-0.16574243,-0.07509518,0.4902823,0.42270184,0.29931495,0.36328816
-0.015360951,-0.080361366,0.25494218,0.34495682,0.36427993,0.34624815
0.37023133,-0.16488361,0.33957887,0.27466682,0.40261993,0.31749314
0.90430725,-0.13005543,0.61274457,0.21076684,0.41859493,0.27915314
1.3705878,0.07416916,1.1776023,0.16284183,0.40261993,0.22483814
1.6860979,0.39280605,1.736454,0.11917683,0.36640993,0.15028813
1.8779311,0.7275028,2.1441417,0.062731825,0.32487494,0.056568146
1.9435058,1.0297155,2.395214,-0.005428171,0.26416993,-0.04886686
1.6365402,1.3347502,2.5489118,-0.07145817,0.16938493,-0.13619687
1.1272643,1.7073565,2.4841595,-0.13748817,0.05116992,-0.18944687
0.6361162,1.9660959,2.3044481,-0.20564817,-0.06598008,-0.20435686
0.16651356,2.1354628,2.0719552,-0.2961732,-0.18313009,-0.20009686
-0.053985834,2.1361475,1.7271886,-0.40799817,-0.26939505,-0.19796686
-0.120299876,1.9821796,1.366044,-0.5187582,-0.31519008,-0.20435686
-0.2058168,1.9346132,1.0338454,-0.6114132,-0.32477507,-0.21074687
-0.04151869,1.8336649,0.6548288,-0.6604032,-0.30134505,-0.22565687
0.3064173,1.3877182,0.028574705,-0.6263232,-0.26726505,-0.22459187
0.6545696,1.0997953,-0.8301885,-0.49213317,-0.24596508,-0.17453687
1.4072949,0.9589577,-1.8273768,-0.27913317,-0.24170507,-0.11915686
1.9422693,1.5648937,-2.5674415,-0.07465317,-0.27152506,-0.042476863
2.0442133,2.8603916,-2.9058895,0.02119683,-0.31519008,0.006513141
1.9635295,4.034442,-3.076299,-0.004363171,-0.31199506,-0.036086857
1.8680165,4.5520706,-3.1030266,-0.07678317,-0.28111008,-0.15536687
1.4199162,4.4247875,-2.9170773,-0.08956317,-0.30667007,-0.24589187
0.7342109,4.048395,-2.5392473,-0.049093172,-0.43340507,-0.28529686
0.3070431,3.2919455,-2.2057028,-0.04696317,-0.6283001,-0.34493685
0.0059885383,2.3174915,-1.984415,-0.08743317,-0.8583401,-0.43546185
-0.32054058,1.2937422,-1.8387921,-0.12683818,-1.0724051,-0.5281169
-0.76777494,0.33333015,-1.7261384,-0.14068317,-1.2491951,-0.6037319
-1.0238113,-0.45033932,-1.5799432,-0.13003317,-1.3546301,-0.6527219
-1.2085495,-1.1139603,-1.4272108,-0.07997817,-1.3727351,-0.6612419
-1.4632404,-1.6347923,-1.2189915,0.022261828,-1.2949902,-0.6133169
-1.6001757,-2.042502,-0.9120016,0.15538684,-1.1565402,-0.5132069
-1.6226034,-2.286398,-0.6870432,0.28318682,-1.0042452,-0.37369186
-1.5060601,-2.2407775,-0.5917542,0.36945182,-0.87325007,-0.22565687
