xa,ya,za,xg,yg,zg
0.056890488,0.7439973,0.32502168,0.821881,-0.035389,0.009768
0.05449581,0.74246687,0.39900637,0.785671,-0.036454,0.003378
-0.0650177,0.86206776,0.4229618,0.749461,-0.028999,0.004443
-0.0910511,0.9861777,0.48695636,0.729226,-0.016219,0.011898
-0.076376915,1.0341709,0.61896306,0.733486,-0.013024,0.019353
-0.028245926,1.0325778,0.7789639,0.757981,-0.017284,0.031068001
0.015066147,0.9222395,0.8671348,0.795256,-0.015154,0.044913
0.08224869,0.8064068,0.8542558,0.827206,-0.002374,0.061953
0.13740349,0.7451108,0.8423002,0.839986,0.009341,0.076863
0.17816448,0.77860147,0.7980069,0.828271,0.014665999,0.092838
0.23701668,0.8726064,0.77323353,0.810166,0.026380999,0.101358
0.35146236,0.97986144,0.78082436,0.792061,0.049811,0.101358
0.43806076,1.0756503,0.7555829,0.772891,0.081761,0.101358
0.5043497,1.1673079,0.8102381,0.759046,0.121166006,0.102423
0.50593185,1.1984451,0.8272768,0.748396,0.162701,0.094968
0.4367962,1.1974431,0.7906735,0.732421,0.195716,0.086448
0.2745924,1.247197,0.6243881,0.710056,0.20956099,0.078993
0.03502369,1.3304775,0.35609958,0.677041,0.198911,0.076863
-0.20523357,1.4237515,0.12187344,0.635506,0.161636,0.077928
-0.45326233,1.5154456,-0.09265072,0.599296,0.10519101,0.083252996
-0.6076727,1.5259911,-0.22239691,0.577996,0.033836,0.096033
-0.54753876,1.5281794,-0.31687236,0.585451,-0.047104,0.103488
-0.23644161,1.4957018,-0.41828352,0.625921,-0.139759,0.110943
0.27197742,1.4221368,-0.54909986,0.686626,-0.224959,0.117333
1.0003929,1.2092245,-0.7896852,0.742006,-0.270754,0.119463004
1.8465891,0.7947915,-1.0439867,0.783541,-0.264364,0.112008
2.5162868,0.13238755,-1.1240042,0.814426,-0.208984,0.096033
2.835435,-0.7544048,-1.2143728,0.839986,-0.134434,0.088578
2.6806612,-1.601289,-1.3335605,0.865546,-0.067339,0.100293
2.2778301,-2.2106855,-1.6242727,0.884716,-0.027934,0.12904799
1.7351866,-2.4739263,-1.990107,0.906016,-0.028999,0.148218
1.050662,-2.4334764,-2.1592815,0.949681,-0.063079,0.15034801
0.29383183,-2.309222,-2.10047,1.026361,-0.113134,0.135438
-0.6690216,-2.0934584,-1.9347214,1.115821,-0.178099,0.116268
-1.7537622,-1.8465337,-1.7541199,1.188241,-0.246259,0.110943
-2.7114625,-1.6434762,-1.6920555,1.219126,-0.310159,0.135438
-3.4490213,-1.4190872,-1.7986943,1.181851,-0.381514,0.19507799
-3.6966486,-1.1459117,-2.022145,1.046596,-0.473104,0.290928
-3.2042727,-0.7969103,-2.132819,0.831466,-0.589189,0.400623
-2.1310453,-0.46649182,-1.9509302,0.595036,-0.70420897,0.496473
-0.7338829,-0.20180106,-1.5227109,0.387361,-0.78408396,0.564633
0.71879864,-0.0030521154,-0.8712424,0.254236,-0.80005896,0.588063
1.9659843,0.07301122,-0.18299049,0.216961,-0.73615897,0.579543
