xa,ya,za,xg,yg,zg
1.1938591,-0.2898928,0.059073925,-0.13830322,0.32440343,0.3821517
1.5008593,-0.116892815,0.07807398,-0.13830322,0.32440343,0.3821517
1.7498598,0.24610722,0.11707401,-0.13830322,0.32440343,0.3821517
1.9358015,0.65699756,0.08570218,-0.04303329,0.0818682,0.24706069
2.0508013,1.0399976,0.08570218,-0.04303329,0.0818682,0.24706069
1.9938011,1.2889977,0.046702147,-0.04303329,0.0818682,0.24706069
1.7900229,1.3795221,0.04736781,0.015075249,-0.073793985,-0.01836073
1.4450235,1.4175222,-0.02963233,0.015075249,-0.073793985,-0.01836073
1.196023,1.3605222,-0.02963233,0.015075249,-0.073793985,-0.01836073
0.8998604,1.1661236,-0.030243874,0.12643285,-0.17766826,-0.6189304
0.78586006,1.1471236,0.007755995,0.12643285,-0.17766826,-0.6189304
0.5558605,1.0701236,0.027755976,0.12643285,-0.17766826,-0.6189304
0.37814045,0.84310263,0.049503326,0.1561313,-0.13296585,-0.69590473
0.09113979,0.7281026,0.08750343,0.1561313,-0.13296585,-0.69590473
-0.062859535,0.53610265,0.029503345,0.1561313,-0.13296585,-0.69590473
-0.23278332,0.19080508,-0.012769461,0.12123563,0.00355381,-0.47900775
-0.28978252,0.01780498,-0.06976962,0.12123563,0.00355381,-0.47900775
-0.23278332,-0.19219494,-0.24276948,0.12123563,0.00355381,-0.47900775
0.04379177,-0.265993,-0.44569278,0.08891986,0.07482919,-0.2487414
0.38879108,-0.18999302,-0.69469285,0.08891986,0.07482919,-0.2487414
0.80979156,-0.20899296,-0.9436927,0.08891986,0.07482919,-0.2487414
1.1682482,-0.17073178,-1.0795405,0.116305545,0.003896481,0.032500964
1.4172478,-0.20873177,-1.2715405,0.116305545,0.003896481,0.032500964
1.3792477,-0.2857318,-1.4245405,0.116305545,0.003896481,0.032500964
1.2073431,-0.45168364,-1.2461542,0.31007147,-0.5718722,0.2611672
1.0343428,-0.5476836,-1.1121541,0.31007147,-0.5718722,0.2611672
0.9773426,-0.6246835,-1.0351541,0.31007147,-0.5718722,0.2611672
1.0592871,-0.63903344,-0.70385754,0.39009136,-0.8741165,0.2807739
1.4042864,-0.60103333,-0.93385756,0.39009136,-0.8741165,0.2807739
1.8062868,-0.60103333,-1.1438575,0.39009136,-0.8741165,0.2807739
1.994154,-0.5791054,-1.0143039,0.37812027,-0.83661586,0.35612166
1.9741545,-0.61710525,-0.99530387,0.37812027,-0.83661586,0.35612166
1.7061548,-0.61710525,-1.2443038,0.37812027,-0.83661586,0.35612166
1.362298,-0.57959247,-0.93031204,0.38376993,-0.85666305,0.39717007
1.0362978,-0.65559244,-0.9113121,0.38376993,-0.85666305,0.39717007
0.76829815,-0.6365924,-0.9493121,0.38376993,-0.85666305,0.39717007
0.5411625,-0.5285305,-0.7254635,0.37836593,-0.88550025,0.37938967
0.2921629,-0.5855304,-0.80246353,0.37836593,-0.88550025,0.37938967
0.17716217,-0.60453045,-0.8784635,0.37836593,-0.88550025,0.37938967
0.08274555,-0.5810003,-0.78560567,0.29062077,-0.6679663,0.4143742
-0.070254326,-0.62000036,-0.88160574,0.29062077,-0.6679663,0.4143742
-0.28025436,-0.81100035,-0.88160574,0.29062077,-0.6679663,0.4143742
-0.51288605,-0.77415526,-0.73185414,0.23018974,-0.56201524,0.44909453
-0.7238865,-0.8311554,-0.6178541,0.23018974,-0.56201524,0.44909453
-0.8958864,-0.9271554,-0.4638542,0.23018974,-0.56201524,0.44909453
-1.0012732,-0.8857012,-0.14802527,0.19597544,-0.51352996,0.535637
-0.9822731,-0.99970126,0.024974704,0.19597544,-0.51352996,0.535637
-0.79027367,-1.0197012,0.081974745,0.19597544,-0.51352996,0.535637
-0.5402117,-0.8703072,0.21571612,0.17137109,-0.26441127,0.7415595
-0.23321152,-0.88930726,0.33071613,0.17137109,-0.26441127,0.7415595
0.03478813,-1.0233073,0.4647162,0.17137109,-0.26441127,0.7415595
0.44508934,-0.91768456,0.6106458,0.16753043,-0.043200765,0.79825896
0.904089,-0.91768456,0.82164574,0.16753043,-0.043200765,0.79825896
1.5170889,-0.80268455,0.89764595,0.16753043,-0.043200765,0.79825896
2.3506708,-0.5463252,1.0167838,0.17552523,0.094940715,0.75419104
3.1356707,-0.41232514,1.1127838,0.17552523,0.094940715,0.75419104
3.8826704,-0.4313252,1.1507839,0.17552523,0.094940715,0.75419104
4.4690437,-0.39628386,1.1111913,0.21877836,0.20347075,0.3798043
4.871043,-0.47228384,1.1111913,0.21877836,0.20347075,0.3798043
5.2350435,-0.37628388,1.5511913,0.21877836,0.20347075,0.3798043
5.435008,-0.03945303,2.4350162,0.2823158,0.15296212,0.02953337
5.7030077,0.40154696,3.3350163,0.2823158,0.15296212,0.02953337
5.8940077,0.11354685,3.833016,0.2823158,0.15296212,0.02953337
6.4877653,-1.1693907,3.9149413,0.3624039,0.38677084,-0.28004768
6.6987658,-2.7203908,4.143941,0.3624039,0.38677084,-0.28004768
5.6067657,-3.429391,4.258941,0.3624039,0.38677084,-0.28004768
4.05964,-3.5471609,4.3131943,0.3910377,0.9203576,-0.37713435
2.9486399,-2.9341605,4.581194,0.3910377,0.9203576,-0.37713435
2.5086403,-1.9191606,4.3511934,0.3910377,0.9203576,-0.37713435
2.5107212,-0.7867925,3.3998373,0.37603945,1.1255168,0.29646602
2.3007212,0.11320734,2.594837,0.37603945,1.1255168,0.29646602
1.8787212,0.6302074,2.4798372,0.37603945,1.1255168,0.29646602
1.3242502,1.1830834,2.2555285,0.30625612,1.2524422,0.5361421
0.4812498,1.5660834,2.3695288,0.30625612,1.2524422,0.5361421
-0.5717497,2.0070834,2.5615287,0.30625612,1.2524422,0.5361421
-1.5975666,2.429202,2.4610176,0.33280566,0.9608787,-0.10269318
-2.5745664,2.868202,2.6140175,0.33280566,0.9608787,-0.10269318
-3.2635665,3.289202,2.6720176,0.33280566,0.9608787,-0.10269318
-3.6765933,3.3061166,2.3790689,0.30355674,1.0349119,-0.5691767
-3.7335935,3.2671168,2.168069,0.30355674,1.0349119,-0.5691767
-3.5235934,2.9991167,1.7660689,0.30355674,1.0349119,-0.5691767
-3.0789876,2.2334256,1.0039217,0.1796574,1.6964101,-1.1488389
-2.369988,1.6414256,0.58292174,0.1796574,1.6964101,-1.1488389
-1.2599878,1.2584256,0.122921705,0.1796574,1.6964101,-1.1488389
0.20480728,0.51183534,-0.6035204,0.16737868,1.6665393,-1.1928496
1.621808,0.20583534,-1.0055203,0.16737868,1.6665393,-1.1928496
2.9628077,-0.04316461,-1.3505204,0.16737868,1.6665393,-1.1928496
4.05867,-0.30408287,-1.5492897,0.3510025,0.28514856,-0.4384158
4.4796705,-0.28508282,-1.1472898,0.3510025,0.28514856,-0.4384158
4.192671,-0.036082864,-0.59128976,0.3510025,0.28514856,-0.4384158
3.4524698,0.17122197,0.26883435,0.33176258,-0.9485297,0.06840158
2.3614693,0.401222,0.5748346,0.33176258,-0.9485297,0.06840158
1.3654699,0.381222,0.6328347,0.33176258,-0.9485297,0.06840158
0.36632824,0.31655443,0.66591644,0.48526055,-1.1827123,0.11639068
-0.45767212,0.2595544,0.3979168,0.48526055,-1.1827123,0.11639068
-1.3186717,0.33555436,-0.023083448,0.48526055,-1.1827123,0.11639068
-1.9111514,0.2658651,-0.51048446,0.21768293,-0.1756101,-0.063401416
-2.2941518,0.20886517,-1.0084844,0.21768293,-0.1756101,-0.063401416
-2.3511515,0.18886507,-1.4294844,0.21768293,-0.1756101,-0.063401416
-2.2409172,0.41176748,-1.7169108,0.10750376,0.17286807,0.016024388
-2.2409172,0.9097675,-1.8319108,0.10750376,0.17286807,0.016024388
-2.2989168,1.2927675,-2.0429108,0.10750376,0.17286807,0.016024388
-2.4295392,1.7095877,-2.0824323,0.09709014,-0.0016203583,0.12893386
-2.6595392,2.0355878,-2.0254326,0.09709014,-0.0016203583,0.12893386
-2.9275389,2.1505876,-1.9484324,0.09709014,-0.0016203583,0.12893386
-3.2477775,2.1027136,-1.7971126,0.14206128,-0.4641109,-0.33446464
-3.6497774,2.0447135,-1.5671126,0.14206128,-0.4641109,-0.33446464
-3.8417773,1.9497135,-1.3561125,0.14206128,-0.4641109,-0.33446464
-3.9221377,1.7482961,-1.1941633,0.12506524,-0.4189439,-0.78890204
-3.596138,1.6712961,-1.2131634,0.12506524,-0.4189439,-0.78890204
-3.003138,1.5372962,-1.3471634,0.12506524,-0.4189439,-0.78890204
-2.271637,1.1641814,-1.5753468,0.005902144,-0.034104533,-0.8870725
