xa,ya,za,xg,yg,zg
-0.39073372,-7.7916903,0.39073372,-0.0552313812077045,-0.1126539409160614,0.0329683981835842
-0.4213795,-7.7993517,0.37541083,-0.0570639744400978,-0.1108213439583778,0.0299140699207782
-0.44436383,-7.807013,0.31411928,-0.0747790709137916,-0.0411827005445957,0.025027148425579
-0.4903325,-7.7916903,0.31411928,-0.0967702195048332,0.003410460660234,0.0231945533305406
-0.5056554,-7.807013,0.32944214,-0.1071549281477928,0.0431167036294937,0.0213619582355022
-0.47500965,-7.837659,0.3371036,-0.1389199197292328,0.069383904337883,0.0427422411739826
-0.49799395,-7.837659,0.30645782,-0.1700740456581115,0.1023706272244453,0.0641225278377533
-0.48267108,-7.8299975,0.26048917,-0.1810696274042129,0.1378008127212524,0.0616790652275085
-0.4520253,-7.837659,0.2528277,-0.1841239482164383,0.1213074475526809,0.0647333934903144
-0.36008793,-7.8683047,0.27581203,-0.1963412463665008,0.076103426516056,0.0708420425653457
-0.31411928,-7.8683047,0.32944214,-0.2036716341972351,0.0522796809673309,0.0665659829974174
-0.30645782,-7.837659,0.3371036,-0.2348257601261139,0.0266233403235673,0.0598464682698249
-0.3217807,-7.768706,0.3830723,-0.3270663917064667,-0.0564543344080448,0.0549595467746257
-0.3677494,-7.768706,0.42904097,-0.4816153347492218,-0.119984321296215,0.0500726252794265
-0.4213795,-7.7610445,0.42904097,-0.6777030825614929,-0.1065452769398689,0.036633588373661
-0.45968673,-7.768706,0.46734822,-0.8939493298530579,-0.1755730658769607,0.0311358012259006
-0.44436383,-7.822336,0.45968673,-1.0979783535003662,-0.3545565903186798,0.0109772477298974
-0.4367024,-7.906612,0.4367024,-1.2800161838531494,-0.3588326275348663,-0.0800416693091392
-0.4213795,-7.8989506,0.4520253,-1.3942480087280271,-0.2708680331707001,-0.2455861568450927
-0.39839518,-7.8529816,0.5363012,-1.4308998584747314,-0.4327473044395447,-0.3390485346317291
-0.40605658,-7.7916903,0.5133168,-1.4492257833480835,-0.6037896275520325,-0.1979386657476425
-0.42904097,-7.784029,0.4520253,-1.1108064651489258,-0.4901686608791351,-0.0366702415049076
-0.41371804,-7.7916903,0.4520253,-0.7803284525871277,0.0247907452285289,-0.139295607805252
-0.44436383,-7.837659,0.45968673,-0.601344883441925,0.1286378353834152,-0.2376449108123779
-0.47500965,-7.84532,0.39073372,-0.3667726516723633,0.0547231398522853,-0.2425318360328674
-0.5439626,-7.84532,0.30645782,-0.1853456795215606,0.1023706272244453,-0.2523056864738464
-0.566947,-7.8529816,0.2681506,0.1274173259735107,0.2899062633514404,-0.3561527729034424
-0.5899313,-7.8836274,0.2528277,0.1683452874422073,0.252032607793808,-0.365926593542099
-0.5899313,-7.9142733,0.3677494,0.1823952049016952,0.1310812979936599,-0.3078944087028503
-0.6205771,-7.8683047,0.4520253,0.2257666289806366,0.0687730386853218,-0.2119885683059692
-0.566947,-7.8299975,0.5133168,0.3045682311058044,0.116420529782772,-0.1325760781764984
-0.4903325,-7.784029,0.5056554,0.3406092822551727,0.1805613934993744,-0.0898155122995376
-0.42904097,-7.776367,0.52097833,0.3241159319877624,0.2483674138784408,-0.082485131919384
-0.39839518,-7.776367,0.55162406,0.3015139102935791,0.2856302261352539,-0.1753366589546203
-0.39839518,-7.784029,0.5363012,0.3186181783676147,0.2337066680192947,-0.2828489243984222
-0.3677494,-7.776367,0.49799395,0.3088442981243133,0.2911279797554016,-0.3647048771381378
-0.3677494,-7.7916903,0.4520253,0.2899074852466583,0.3344994187355041,-0.3598179519176483
-0.39839518,-7.7993517,0.4520253,0.3338897824287414,0.1830048412084579,-0.2968988418579101
-0.45968673,-7.8299975,0.4213795,0.3522157371044159,-0.1273147016763687,-0.2071016430854797
-0.4903325,-7.8529816,0.39839518,0.2709706723690033,-0.1346450746059417,-0.129521757364273
-0.48267108,-7.837659,0.42904097,0.1909473091363906,-0.1163191273808479,-0.0354485101997852
-0.4903325,-7.8606434,0.41371804,0.1958342343568802,-0.1621340215206146,0.0842810720205307
-0.4903325,-7.8529816,0.41371804,0.1982776969671249,-0.1022692248225212,0.1313177049160003
-0.52097833,-7.807013,0.41371804,0.1830060631036758,-0.0918845161795616,0.1093265563249588
-0.5056554,-7.7916903,0.41371804,0.1909473091363906,-0.0863867327570915,0.0861136689782142
-0.47500965,-7.8146744,0.40605658,0.1976668238639831,-0.0808889493346214,0.0488508939743042
-0.44436383,-7.822336,0.40605658,0.1958342343568802,-0.2562072873115539,-0.0067378436215221
-0.46734822,-7.822336,0.3830723,0.1976668238639831,-0.504218578338623,-0.0128464959561824
-0.46734822,-7.8606434,0.34476504,0.1665126979351043,-0.5146032571792603,0.028081476688385
-0.42904097,-7.8529816,0.29879636,0.1671235710382461,-0.513992428779602,0.032357532531023
-0.39073372,-7.8299975,0.3371036,0.2166036516427993,-0.6025678515434265,0.0274706091731786
-0.39839518,-7.8529816,0.32944214,0.232486143708229,-0.646550178527832,-0.0097921695560216
-0.4213795,-7.8529816,0.40605658,0.1946125030517578,-0.5848527550697327,-0.0611048489809036
-0.4520253,-7.84532,0.4367024,0.1176434829831123,-0.7241300940513611,-0.0855394601821899
-0.4520253,-7.822336,0.41371804,-0.3527227342128753,-0.5677485466003418,-0.1038654148578643
-0.4213795,-7.7993517,0.3830723,-0.4535155296325683,0.591673731803894,-0.1490694433450698
-0.4213795,-7.7916903,0.3830723,-0.4089223742485046,1.354033589363098,-0.2785728871822357
-0.47500965,-7.7916903,0.4213795,-1.1859430074691772,0.5257002711296082,-0.1344086825847625
-0.52097833,-7.8146744,0.41371804,-1.598276972770691,0.7089598178863525,0.2809796631336212
-0.5363012,-7.8912888,0.36008793,-1.5249731540679932,0.0498362183570861,0.5827471017837524
-0.5056554,-8.021533,0.36008793,-0.876234233379364,1.0021750926971436,0.1594174951314926
-0.66654575,-8.190084,0.0842759,0.2978487312793731,1.0418813228607178,-0.3958590030670166
-0.63589996,-8.32033,-0.2834735,0.8971075415611267,0.4053598046302795,-0.3836416900157928
-0.36008793,-8.53485,-0.6818687,0.9258182048797609,0.2648607790470123,-0.2791837453842163
0.076614454,-8.404606,-0.52863973,0.6283268332481384,0.310064822435379,-0.2364231646060943
0.15322891,-8.672756,-0.3830723,0.5452491641044617,0.0156277660280466,-0.1661736816167831
-0.5439626,-8.772355,-0.0842759,0.7126262187957764,-0.090051919221878,-0.0843177288770675
-1.5629349,-7.9832263,0.20685902,0.8995510339736938,0.1225291788578033,-0.0409462973475456
-2.0379443,-7.0025616,-0.22218192,0.8983292579650879,0.3662644028663635,-0.0207877438515424
-2.1298819,-6.458598,-1.2411542,0.8531252145767212,0.4682789146900177,-0.0513310059905052
-0.15322891,-6.8263483,-1.3867216,0.6985763311386108,0.4566724896430969,-0.0165116880089044
0.93469644,-7.309019,-0.4213795,0.4743888080120086,0.5147046446800232,0.0934440568089485
0.36008793,-7.4622483,0.69719154,0.2850205600261688,0.5397500991821289,0.2095084488391876
-0.52863973,-7.68443,0.75848305,0.1420781016349792,0.3870338499546051,0.2901426553726196
-0.9959879,-7.68443,0.14556746,0.0638873428106308,0.2471456974744796,0.3151881396770477
-0.92703485,-7.745722,-0.57460845,0.0345658101141452,-0.1578579694032669,0.1948476880788803
-0.9959879,-7.7303987,-0.911712,0.0974849313497543,-0.3392849564552307,0.1056613624095916
-1.1109096,-7.745722,-0.6512228,0.0993175283074379,-0.2055054455995559,0.0598464682698249
-1.0266336,-7.73806,-0.22218192,-0.1376982033252716,0.0583883337676525,0.1087156906723976
-0.5363012,-7.7993517,0.05363012,-0.3875420689582824,0.074881687760353,0.249214693903923
0.06895301,-7.8683047,0.038307227,-0.5255975723266602,-0.0173589568585157,0.3622247576713562
-0.05363012,-7.784029,-0.10726024,-0.583018958568573,0.0260124746710062,0.4049853086471557
-0.2834735,-7.6537843,-0.52097833,-0.725961446762085,0.1280269771814346,0.4025418758392334
-0.11492168,-7.5695086,-0.78146744,-0.7687219977378845,0.0321211293339729,0.4062070548534393
0.099598795,-7.5312014,-0.3371036,-0.5762994289398193,0.1335247606039047,0.3860485255718231
0.842759,-8.205408,-0.48267108,-0.4388547539710998,-0.2727006077766418,0.3866593539714813
2.01496,-8.925584,-0.72017586,-0.2287171185016632,-0.4926121234893799,0.3347358405590057
2.566584,-8.48122,-0.31411928,-0.0143034094944596,-0.4675666391849518,0.379328966140747
1.9000386,-7.9525805,-0.27581203,-0.0998245477676391,-0.153581902384758,0.4196460843086242
0.40605658,-7.906612,-0.8963891,-0.772998034954071,-0.0619521215558052,0.2797579765319824
-0.35242647,-7.776367,-1.0649409,-1.6257659196853638,-0.1884012371301651,0.028081476688385
-0.06895301,-7.73806,-0.45968673,-2.309324264526367,-0.313017725944519,-0.1344086825847625
0.19153614,-7.6537843,-0.045968674,-2.57688307762146,-0.6056221723556519,-0.1869430840015411
0.11492168,-7.033207,-0.038307227,-2.2903871536254883,-0.5909613966941833,-0.2596360445022583
0.6588843,-7.033207,-0.038307227,-1.8414013385772705,-0.2867505252361297,-1.83259562618332e-05
1.2717999,-7.5158787,0.3830723,-1.7369433641433716,-0.1022692248225212,0.3377901613712311
1.6242263,-7.7303987,0.71251446,-1.477325677871704,-0.0674499049782753,0.2015672028064727
1.1492169,-7.615477,-0.39073372,-1.140738844871521,-0.0723368301987648,-0.3482115268707275
0.45968673,-7.561847,-0.6205771,-0.8090391159057617,-0.3270676136016845,-0.6591418981552124
0.13790601,-7.776367,-0.74316025,-0.5781320333480835,-0.7436777353286743,-0.6059966683387756
0.17621323,-7.8146744,-1.0189722,-0.1957303881645202,-0.7577276825904846,-0.3934155702590942
0.15322891,-7.73806,-1.0572795,0.1475758850574493,-0.5433139204978943,-0.2443644255399704
0.22218192,-7.699753,-1.0113108,0.3143421113491058,-0.5054402947425842,-0.1063088774681091
0.015322891,-7.753383,-1.1032481,0.4921038746833801,-0.3246241807937622,-0.0287289917469024
0.045968674,-7.6231384,-1.4709976,0.7602737545967102,-0.0668390393257141,-0.1258565634489059
0.35242647,-7.4622483,-1.1951854,0.9386463761329652,0.157959371805191,-0.2651338577270508
0.030645782,-7.400956,-1.2028469,0.9728547930717468,0.2691368460655212,-0.3249986171722412
0.13024458,-7.132806,-1.3254302,1.003398060798645,0.3436624109745025,-0.3457680642604828
-0.06895301,-7.0944986,-1.8693929,1.003398060798645,0.40047287940979,-0.3323290050029754
1.0726024,-7.1940975,-1.4863205,0.9728547930717468,0.4047489464282989,-0.3085052669048309
1.6931796,-7.2477274,-0.19153614,0.9979003071784972,0.343051552772522,-0.3005640208721161
1.1722012,-6.8110256,-0.09193735,1.1060234308242798,0.2911279797554016,-0.3353833258152008
0.4367024,-6.4432755,-1.8770542,1.1616121530532837,0.3919207453727722,-0.3573744893074035
0.2834735,-6.2900467,-2.0379443,1.0333304405212402,0.5837324261665344,-0.3372159302234649
0.70485294,-6.221094,-0.8657434,0.7877626419067383,0.5733476877212524,-0.2303145229816436
1.0726024,-6.274724,-0.70485294,0.5373079180717468,0.3180060684680938,-0.0745438858866691
1.2641385,-5.929959,-1.5322891,0.2825770974159241,-0.0698933750391006,-0.0568287931382656
1.1492169,-5.861006,-1.5016433,0.4652257859706878,-0.0008655960555188,-0.1008110865950584
1.6089035,-6.136818,-0.6512228,0.6484853625297546,-0.1407537311315536,0.0189184974879026
