xa,ya,za,xg,yg,zg
-3.802,-3.5117,-1.0824,-0.84673,-0.13653,0.080188
-3.7169,-2.8782,-3.667,-0.7948,0.14202,0.027654
-3.5416,-1.4846,-5.0625,-0.71844,0.38759,-0.030989
-3.2884,-0.56419,-6.3695,-0.64392,0.58673,-0.093297
-2.2297,0.84858,-6.7688,-0.59016,0.73822,-0.1611
-0.32819,2.7914,-5.972,-0.57428,0.82375,-0.23074
1.9458,4.8094,-4.3034,-0.58528,0.86895,-0.3016
4.5242,6.9881,-3.3981,-0.61948,0.89522,-0.37124
9.729,8.4154,-3.9542,-0.66469,0.91354,-0.42988
18.0,8.8803,-5.2614,-0.70745,0.89766,-0.47387
23.886,6.1232,1.8618,-0.75937,0.8775,-0.48425
23.061,0.95597,11.635,-0.75265,0.87689,-0.4757
16.8,1.0424,4.7819,-0.65614,0.81214,-0.42316
11.668,2.0358,1.7484,-0.48021,0.76083,-0.37307
8.7221,2.0257,3.0542,-0.2945,0.66003,-0.31687
5.7353,0.83127,2.5497,-0.082534,0.55741,-0.24724
3.3956,-0.36829,0.049994,0.078734,0.48044,-0.16294
0.32209,-1.3473,-0.2118,0.15631,0.37781,-0.08108
-1.4852,-2.0569,-1.2821,0.19419,0.2532,0.013604
-3.1224,-2.6742,-0.87537,0.1838,0.039395,0.14861
-4.1847,-2.8263,-0.058339,0.13677,-0.28009,0.33614
-4.6763,-2.435,0.43743,0.11661,-0.71441,0.54811
-4.8462,-1.7293,1.1424,0.16059,-1.2453,0.69716
-4.5793,-0.84274,1.8726,0.27055,-1.7761,0.72709
-4.0542,0.018111,2.4936,0.44709,-2.2404,0.72038
-3.4969,0.82744,2.7778,0.64256,-2.5751,0.72709
-3.1122,1.4707,2.5962,0.33347,-2.5568,0.407
-2.9703,1.9109,1.4854,-0.033665,-0.81582,0.1651
-3.0644,1.7134,1.0512,-0.56634,1.0143,0.16449
-3.1579,0.95981,1.2497,-0.88582,1.0907,0.0032193
-3.0718,0.37802,1.7265,-1.0404,1.4096,-0.21975
-2.9298,-0.33956,2.3197,-1.0104,1.6136,-0.45371
-2.6398,-1.0131,2.6461,-0.986,1.6276,-0.56489
-2.0949,-1.5024,2.6143,-1.0282,1.4645,-0.52579
-1.6351,-1.658,2.7816,-1.0245,1.1273,-0.40362
-1.5267,-1.4893,3.0618,-0.92919,0.65637,-0.25579
-1.4704,-0.76022,3.1078,-0.73066,0.21838,-0.11407
-1.5786,0.32332,2.7929,-0.48509,-0.16525,-0.010831
-1.9164,1.3734,1.8675,-0.23586,-0.4267,0.055143
-2.3121,2.0909,1.1236,0.10011,-0.57758,0.089962
-2.6865,2.4622,0.22656,0.29254,-0.54765,0.06736
-2.8327,3.0968,-0.74943,0.43792,-0.44869,0.0062736
-3.0739,3.4469,-1.9249,0.50817,-0.3259,-0.065198
-3.1463,3.5501,-2.5074,0.48252,-0.20251,-0.12506
-3.1164,3.2748,-2.8147,0.38295,-0.1066,-0.14156
-3.0512,2.6995,-2.4918,0.25894,-0.052235,-0.11956
-3.2245,1.8225,-2.1558,0.16792,-0.024746,-0.070085
-3.5318,0.95395,-1.8794,0.15265,-0.0076419,-0.010831
-3.8233,0.17687,-1.7879,0.23023,0.006408,0.041704
-4.1673,-0.37647,-2.1614,0.37317,0.057721,0.082632
-4.2744,-0.6674,-3.102,0.53444,0.12797,0.11745
-3.9527,-0.97273,-4.2515,0.66394,0.20616,0.13822
-3.1973,-1.4905,-5.251,0.75618,0.34422,0.1425
-1.769,-2.1267,-6.4663,0.81177,0.54336,0.14861
0.034874,-2.6309,-6.6875,0.82582,0.7816,0.1425
1.5044,-3.014,-5.2661,0.7794,1.0754,0.14189
3.7485,-3.7771,-5.0977,0.71831,1.131,0.17121
17.509,-2.2952,-7.8518,0.65539,1.1616,0.21702
23.075,0.53493,-1.1712,0.55215,1.0711,0.27444
25.485,2.2049,16.212,0.41715,0.94714,0.33248
19.066,-0.58194,15.793,0.27482,0.78587,0.37096
11.82,-1.9682,7.0514,0.14715,0.62827,0.39662
6.6514,-2.8703,5.6428,0.042083,0.53358,0.38562
3.7184,-2.6732,5.6861,0.0078741,0.50365,0.36058
1.8181,-1.8972,3.5636,0.037806,0.48533,0.33064
-0.84739,-1.2896,1.1681,0.13432,0.46395,0.29277
-2.814,-0.45121,-1.2227,0.28826,0.4444,0.25612
-5.2109,0.29624,-3.5108,0.4593,0.3546,0.22008
-6.8794,1.3732,-4.3317,0.62851,0.13469,0.12539
-7.6433,2.0333,-4.6885,0.86553,-0.47618,0.052088
-7.18,2.0296,-3.8908,0.86797,-0.99785,-0.052369
-6.1827,1.6487,-1.9804,0.67921,-1.5537,-0.18981
-5.2372,1.2039,0.11117,0.41838,-2.0437,-0.26434
-4.3776,0.83428,1.4731,0.0023763,-2.2843,-0.24907
-3.7267,0.61505,2.0874,-0.67813,-2.6105,-0.30038
-3.1902,0.49601,2.4393,-1.1381,-3.1169,-0.32298
-2.6871,0.37078,2.6297,-1.3531,-2.8714,-0.084745
-2.0647,0.23673,2.638,-1.4985,-0.28192,0.1877
-1.3505,0.18061,2.5732,-1.1277,1.2477,0.23901
-0.69156,0.16116,2.4765,-0.74593,1.4774,0.15349
-0.11458,0.16002,2.4163,-0.36964,2.018,0.21152
0.49037,0.11688,2.4507,0.057965,2.3167,0.30315
1.0662,-0.019095,2.6431,0.46969,2.4157,0.2775
1.4248,-0.18809,2.7788,0.92906,1.941,0.15166
1.439,-0.42122,2.9072,1.0396,1.2477,0.053921
0.85952,-0.88646,2.7946,0.93517,0.4951,0.027654
-1.0105,-2.2216,2.1816,0.65417,-0.16891,-0.004722
-2.1394,-2.8301,1.8649,0.26199,-0.76573,-0.034654
-3.0243,-3.1624,1.5373,-0.13873,-1.1567,-0.078637
-3.9959,-3.5781,0.78421,-0.48448,-1.2654,-0.11285
-4.754,-3.6058,1.1367,-0.75265,-1.1811,-0.1214
-4.5399,-3.1915,0.64427,-0.93713,-1.0467,-0.093297
-4.5131,-2.7354,0.62781,-1.0324,-0.91661,-0.037709
-3.8793,-2.0416,0.72315,-1.0416,-0.82376,0.023378
-3.2317,-1.4283,0.42623,-0.97684,-0.76206,0.073469
-2.8568,-0.98574,-0.18334,-0.8736,-0.72358,0.091184
-2.7189,-0.70948,-0.93556,-0.77587,-0.67104,0.067971
-2.7569,-0.4646,-1.8883,-0.66591,-0.51161,-0.02427
-2.8091,-0.21796,-2.7849,-0.59627,-0.34117,-0.11956
-2.9601,0.028969,-3.6999,-0.51258,-0.10172,-0.23746
-3.2177,0.34505,-5.0205,-0.41729,0.17012,-0.3804
-3.2818,0.70235,-6.1987,-0.32688,0.42913,-0.52274
-3.1092,1.1628,-6.2482,-0.27068,0.69974,-0.62842
-2.5109,1.8353,-5.1033,-0.24686,0.894,-0.66751
-1.4815,2.7224,-2.9887,-0.23708,1.0253,-0.65652
0.305,3.7094,-0.72463,-0.21876,1.0675,-0.60826
3.2092,4.5951,1.1332,-0.19493,1.0345,-0.5545
7.3754,5.0332,1.7952,-0.176,0.87995,-0.47387
14.001,5.1734,0.88584,-0.084367,0.68752,-0.38285
22.966,5.0076,0.52741,0.052467,0.47616,-0.31993
28.554,3.1026,7.5633,0.21618,0.29046,-0.25884
21.35,1.0085,10.668,0.42204,0.14935,-0.27228
12.747,1.9726,2.0654,0.72931,0.077879,-0.31993
8.0405,2.597,2.8077,0.85087,0.013128,-0.3633
1.9308,1.7615,2.2813,0.8753,-0.051624,-0.3804
-0.39025,0.86652,0.6198,0.76657,-0.095606,-0.37246
-2.9681,-0.27621,-0.1209,0.58392,-0.14753,-0.32604
-4.7139,-1.3536,-0.6767,0.33652,-0.22389,-0.21242
-5.805,-2.252,-0.98843,-0.0012889,-0.34301,-0.013274
-6.4121,-2.7925,-0.92651,-0.36048,-0.47618,0.26284
-6.6579,-2.8854,-0.40618,-0.60299,-0.67349,0.55544
-6.718,-2.8893,0.59834,-0.65369,-0.95693,0.76863
-6.3649,-2.7345,1.5013,-0.48326,-1.3076,0.85171
-5.793,-2.6143,2.0719,-0.12041,-1.7657,0.78513
-5.2217,-2.5743,2.1435,0.37012,-2.1945,0.65868
-4.68,-2.5018,2.0614,0.8191,-2.4505,0.42044
-4.141,-2.2217,1.9776,1.0744,-2.3411,0.13456
-3.6972,-1.7938,2.1885,0.95838,-0.88362,-0.078026
-3.2906,-1.2389,2.3594,0.55032,1.0198,-0.054813
-2.7977,-0.58315,2.3586,-0.02328,1.1597,-0.015718
-2.5442,0.10876,2.232,-0.46127,1.7449,0.028265
-2.4467,0.74707,1.7196,-0.7386,2.0027,-0.015718
-2.5454,1.3146,0.97916,-0.85406,2.0534,-0.041985
-2.708,1.8692,-0.10906,-0.95607,1.9196,-0.074971
-2.9966,2.3564,-1.3652,-0.96829,1.6582,-0.035876
-3.197,2.7776,-2.4765,-0.91087,1.3485,-0.004722
-3.4833,3.1535,-3.4697,-0.74471,0.97341,-0.00044594
-3.9311,3.4174,-4.1119,-0.4686,0.5684,-0.043207
-4.0965,3.6168,-4.0803,0.10928,-0.038185,-0.18248
-4.423,3.5175,-3.8649,0.33713,-0.20556,-0.22708
-4.903,3.0446,-3.3949,1.0042,-0.57758,-0.35047
-5.4185,2.3554,-2.8563,1.3506,-0.68326,-0.40301
-5.8719,1.3972,-2.4849,1.557,-0.69242,-0.4024
-5.944,-0.51857,-2.1328,1.6401,-0.62034,-0.3462
-5.7948,-1.3911,-3.2464,1.6364,-0.46213,-0.24662
-5.2092,-1.91,-4.5622,1.5876,-0.24832,-0.12323
-4.1193,-2.2359,-5.1122,1.5216,-0.0058093,0.0026084
-2.4351,-2.5471,-5.3868,1.4623,0.23793,0.10096
1.1081,-2.7344,-7.7398,1.4226,0.44623,0.18281
8.5581,-2.1461,-9.7462,1.3945,0.61116,0.24818
19.889,-1.3394,-7.073,1.3799,0.72479,0.3056
29.755,0.4108,8.8903,1.3664,0.75166,0.34286
29.746,-0.017839,29.495,1.3487,0.68141,0.36363
17.529,-1.7925,4.7322,1.3237,0.54886,0.36974
9.6401,-2.3184,6.9819,1.2217,0.27152,0.35141
5.3943,-2.7816,6.563,1.1294,0.13591,0.31354
3.1199,-2.262,5.2372,1.0262,0.033897,0.26895
1.9092,-1.3195,0.87738,0.94067,-0.0278,0.23901
0.12271,-0.0031105,-1.9699,0.88874,-0.053457,0.21458
-1.5909,1.3317,-3.5443,0.91379,-0.086444,0.18831
-4.0433,2.5981,-3.8718,1.047,-0.1066,0.13394
-5.1221,3.5982,-4.1809,1.2687,-0.2245,0.064306
-5.2473,3.6237,-3.3083,1.4013,-0.45907,0.0032193
-3.5686,3.0935,-1.0295,1.3127,-0.79993,-0.0316
-1.8989,2.3154,1.5367,0.99259,-1.2428,-0.027324
-0.60173,1.42,3.5145,0.48007,-1.7999,0.066138
0.18769,0.40496,4.5826,-0.28962,-2.4719,0.1877
0.37517,-0.55627,5.0248,-1.1045,-3.2691,0.20053
0.20262,-1.3184,5.1603,-1.3605,-3.4041,0.23596
-0.1653,-1.7835,5.2454,-0.87422,0.43218,0.08813
-0.45817,-1.9156,4.9626,0.0048197,1.0479,0.08141
-1.6343,-1.4962,3.7634,0.37134,0.66675,-0.013885
-2.4178,-1.0599,2.5797,0.85392,1.4175,-0.057256
-3.2117,-0.5887,1.499,1.2131,1.7364,-0.0053329
-4.0991,-0.27422,0.64571,1.4849,1.9367,0.038649
-5.0746,-0.26059,0.16695,1.513,1.6753,0.0038301
-6.0255,-0.53638,-0.23179,1.4575,1.0876,-0.084745
-7.0806,-1.0433,-0.57834,1.2547,0.48472,-0.16538
-7.6808,-1.5266,-0.22632,0.95288,-0.1121,-0.20081
-8.2538,-2.1746,-0.42317,0.49596,-0.63683,-0.21303
-8.4046,-2.8019,-0.41521,0.068961,-0.95998,-0.21852
-7.6821,-3.0739,-0.43918,-0.21876,-1.0253,-0.25823
-6.4027,-2.8929,-0.3092,-0.36781,-0.76634,-0.32115
-5.0093,-2.4044,-0.34547,-0.4234,-0.48656,-0.32726
-3.7733,-1.8627,-1.0189,-0.36414,-0.20739,-0.29366
-2.7005,-1.3906,-2.4724,-0.23892,0.060164,-0.23013
-1.6199,-0.8778,-4.3134,-0.076425,0.33505,-0.16049
-0.35887,-0.11778,-5.7308,0.081789,0.59773,-0.11468
1.0865,1.0127,-5.7471,0.20213,0.83902,-0.09513
2.5236,2.313,-4.209,0.26077,1.076,-0.10124
3.8857,3.5025,-2.1,0.25344,1.2434,-0.13239
5.0899,4.1734,0.12225,0.19174,1.3784,-0.1892
6.9626,4.3116,1.2128,0.10011,1.4737,-0.25884
10.633,4.0648,0.10646,-0.00067806,1.5427,-0.32909
17.062,3.978,-2.8295,-0.075204,1.5159,-0.37674
21.825,3.1646,-2.3906,-0.12529,1.3424,-0.38957
18.662,1.83,3.245,-0.057489,0.94042,-0.3297
14.674,1.3368,5.8242,0.0054306,0.5794,-0.23319
11.713,1.9048,5.4194,0.12516,0.18783,-0.11162
7.3799,2.6917,2.0437,0.31575,-0.2019,-0.0053329
4.3341,2.2175,1.4855,0.5546,-0.53909,0.068582
1.4776,1.4898,-0.16393,0.76962,-0.75534,0.10829
-0.84532,0.92679,-0.89229,0.89424,-0.87324,0.1425
-2.8374,0.47628,-0.50403,0.87591,-0.95204,0.19503
-4.3228,0.0065712,0.1118,0.70487,-0.9777,0.26956
-5.3837,-0.45215,0.59856,0.50329,-0.99297,0.37279
-6.0936,-0.82052,1.1017,0.44281,-1.0687,0.48397
-6.5758,-1.1152,1.3684,0.57048,-1.128,0.56644
-6.721,-1.288,1.4101,0.81544,-1.2025,0.5585
-6.6908,-1.4118,1.3833,1.1264,-1.3473,0.45343
-6.5147,-1.4495,1.216,1.4013,-1.4762,0.33736
-6.239,-1.4381,0.95079,1.4862,-1.5018,0.2549
-5.828,-1.3484,0.55442,1.3182,-1.3412,0.076523
-5.2026,-1.1713,0.23724,1.2143,-0.59529,-0.061532
-4.4871,-0.94448,0.10205,1.05,0.25075,-0.060311
-3.7632,-0.68935,0.14621,0.82521,0.97646,-0.053591
-3.3903,-0.36423,0.33257,0.61935,1.467,-0.11468
-3.0757,0.14997,0.44945,0.42265,1.7938,-0.2509
-2.748,0.81537,0.68595,0.27971,1.9819,-0.34558
-2.2494,1.5226,1.2251,0.076902,1.9288,-0.34436
-1.7419,2.1383,1.9127,-0.096584,1.7064,-0.279
-1.4941,2.5757,2.6722,-0.15034,1.3937,-0.19104
-1.2926,2.7232,2.7956,-0.089254,1.0211,-0.13789
-1.0299,2.7648,2.2142,0.071404,0.62827,-0.11651
-0.89494,2.9558,0.95395,0.31147,0.2532,-0.1269
-0.99067,3.3345,-0.7373,0.73358,-0.23061,-0.16416
-1.1872,4.0088,-2.6471,0.99931,-0.48167,-0.20325
-1.3403,4.7318,-4.1406,1.2223,-0.65027,-0.23991
-1.6719,5.2172,-3.576,1.3805,-0.75473,-0.25823
-1.621,4.6564,-2.3332,1.4801,-0.80788,-0.24662
-1.6816,3.4247,0.13986,1.5283,-0.83048,-0.20325
-1.8873,2.1705,2.4467,1.5558,-0.84392,-0.13361
-2.0873,0.93017,3.9395,1.5552,-0.81337,-0.04565
-1.9046,-0.16306,3.851,1.5265,-0.69975,0.061862
-1.1524,-1.1259,2.5616,1.4599,-0.53482,0.19381
-0.2511,-1.8704,0.77329,1.3634,-0.36744,0.3337
0.82678,-2.577,-1.3967,1.2827,-0.22389,0.45282
1.9169,-3.6931,-4.1972,1.2498,-0.09805,0.51635
2.8749,-5.4019,-7.2498,1.3041,0.031453,0.52979
4.5821,-7.5969,-10.674,1.4953,0.25686,0.4687
7.6079,-9.1751,-13.988,1.6309,0.38881,0.38623
9.6759,-9.623,-14.696,1.7177,0.47494,0.27628
10.953,-9.5566,-10.333,1.7305,0.467,0.15166
12.168,-7.9741,-1.0381,1.6309,0.36071,0.0062736
14.609,-3.3915,12.129,1.4263,0.13774,-0.15072
15.111,0.29861,16.329,1.1771,-0.15608,-0.27961
11.122,0.095499,9.2101,0.91745,-0.34056,-0.36941
7.5549,-0.026394,3.4518,0.64562,-0.40532,-0.41278
5.8467,0.58725,-0.11182,0.47946,-0.3314,-0.37796
3.4165,1.099,-1.6366,0.45136,-0.14203,-0.31077
0.95718,1.368,-2.223,0.62851,0.1127,-0.23196
-1.4952,1.6143,-3.2152,0.97976,0.31856,-0.1721
-2.7029,1.692,-4.5263,1.4465,0.38514,-0.16966
-4.0303,0.93668,-5.1913,1.9987,0.27091,-0.268
-4.4763,0.11561,-4.8576,2.7488,0.065051,-0.42866
-4.7026,-0.5255,-3.6439,2.9962,-0.30147,-0.64185
-4.2097,-1.0479,0.29587,2.948,-0.78466,-0.84649
-3.5896,-0.95829,1.8299,2.5442,-1.4933,-1.0212
-3.0572,-0.64906,2.7362,1.7873,-2.5226,-1.0218
-2.4098,-0.18162,2.9782,0.802,-3.3039,-0.55817
-1.8705,0.50805,2.662,-0.026945,-3.2428,0.28361
-1.6444,1.2912,1.9245,-0.27923,-2.1011,1.0075
-1.6873,2.0361,1.0367,0.28093,-0.17807,1.1535
-1.9875,2.6275,0.36142,0.95777,1.5012,1.0857
-2.4892,2.976,0.12298,1.3176,2.2929,1.1009
-3.0336,2.9282,0.14846,1.5882,2.4242,1.0209
-3.3583,2.3836,0.27771,1.8307,2.0351,0.73198
-3.5014,1.4229,0.41089,2.1764,0.97219,0.1932
-3.3883,0.45748,0.71301,2.4874,0.20555,-0.11834
-2.9157,-0.351,1.1486,2.3872,-0.30269,-0.39629
-2.0685,-0.91963,1.6419,2.0659,-0.79688,-0.4983
-0.96882,-1.3762,2.3045,1.5986,-1.1316,-0.45798
0.2274,-1.727,2.9786,1.0714,-1.2831,-0.28328
1.3433,-2.0113,3.6205,0.58759,-1.2282,-0.035876
2.1857,-2.3658,3.8281,0.2565,-1.0107,0.22619
2.3716,-2.9827,3.6761,0.098282,-0.73213,0.44732
2.1383,-3.6778,2.9104,0.097671,-0.47984,0.59576
1.9365,-4.2352,2.2462,0.18869,-0.26909,0.65013
1.7803,-4.4948,2.222,0.32308,-0.13959,0.61714
1.8517,-4.223,2.1852,0.44831,-0.1011,0.51268
2.7164,-3.6405,1.7955,0.53505,-0.14814,0.35569
4.0381,-3.1059,-0.67826,0.56926,-0.23855,0.16999
6.5274,-1.9237,-4.8671,0.5436,-0.37416,-0.091465
8.6765,-0.58456,-5.6203,0.49351,-0.41142,-0.23196
9.41,0.43338,-3.1154,0.42143,-0.42303,-0.33215
7.1807,1.526,1.0974,0.3408,-0.45541,-0.38285
4.9301,1.4847,1.4664,0.26016,-0.46579,-0.39812
2.6627,1.5948,1.5814,0.20457,-0.48228,-0.39812
0.65602,1.8982,0.44319,0.18136,-0.47862,-0.40789
-1.2514,1.909,-1.8246,0.2003,-0.4212,-0.43477
-2.8711,1.2295,-4.1929,0.25344,-0.28497,-0.47387
-4.0998,0.38731,-5.9075,0.3353,-0.10355,-0.52884
-4.9374,-0.47589,-7.2878,0.40738,0.061997,-0.56611
-4.8639,-0.82206,-7.5683,0.44892,0.18173,-0.549
-4.0753,-0.629,-6.3094,0.44525,0.20799,-0.48669
-2.3186,-0.24731,-4.2452,0.49901,0.15424,-0.39323
-0.20029,-0.27152,-1.8339,0.73847,0.0057971,-0.2283
2.0454,-0.67046,0.11921,0.98281,-0.04857,-0.11834
3.8444,-1.1202,1.9133,1.2217,-0.11393,0.078356
4.5048,-1.5538,2.8767,1.2113,-0.34728,0.29399
4.1789,-1.8518,3.0973,1.1471,-0.54704,0.44915
3.2994,-2.0343,2.8332,1.2937,-0.55437,0.5139
2.0585,-2.1468,2.1315,1.4568,-0.40409,0.43693
0.65789,-2.0889,0.94554,1.4269,-0.025357,0.2494
-0.83335,-1.8717,-0.10413,1.2504,0.45234,0.038649
-2.1719,-1.6096,-0.95288,1.0207,1.0241,-0.17576
-3.4354,-1.4035,-1.8287,0.74519,1.5482,-0.39079
-4.6231,-1.2632,-2.4256,0.40555,1.8702,-0.549
-5.423,-1.0067,-2.7092,0.08301,1.8915,-0.61253
-5.7401,-0.5387,-2.8975,-0.14912,1.6264,-0.56244
-5.5656,-0.0030336,-1.757,-0.26824,0.67592,-0.32604
-5.082,0.65215,-1.6924,-0.16744,-0.14264,-0.18493
-4.4775,1.0668,-1.3062,0.068961,-0.80726,-0.14156
-2.8581,1.6475,-0.43483,0.37012,-1.2153,-0.21914
-1.7945,1.7835,-0.10369,0.66272,-1.3387,-0.36819
-0.55396,1.82,0.11425,0.88202,-1.1915,-0.5264
0.35147,1.7173,0.49758,0.99015,-0.76328,-0.64491
1.2965,1.6031,0.94751,1.0329,-0.16708,-0.68767
1.8008,1.2937,1.1857,1.0427,0.38331,-0.68156
2.0228,0.92011,1.5698,1.0812,0.81886,-0.65896
2.0495,0.56346,1.6752,1.1306,1.1182,-0.60642
2.0352,0.32877,1.4567,1.1606,1.2666,-0.52212
1.9398,0.18401,1.0493,1.1789,1.2972,-0.42988
1.7613,0.14136,0.84075,1.1966,1.2208,-0.33703
1.5205,0.16766,0.76535,1.2351,0.90927,-0.19226
0.96988,0.097187,1.1816,1.2681,0.63804,-0.1049
0.3955,0.018773,1.5313,1.3108,0.35338,-0.047483
-0.24526,0.10107,1.6534,1.3805,0.14874,-0.035265
-0.84657,0.3169,1.2228,1.3945,-0.073004,-0.063976
-1.0167,0.67599,0.50324,1.3878,-0.26482,-0.096963
-0.81719,1.3157,0.16592,1.3787,-0.41631,-0.12018
-0.28123,2.1957,-0.33459,1.3389,-0.53482,-0.13545
