xa,ya,za,xg,yg,zg
0.0067620277,0.01594168,-0.06336975,0.003675159,0.005459476,0.00062584225
-0.023637772,-0.0009878278,-0.029785156,0.003675159,0.007590003,0.00062584225
-0.03926611,-0.0011464357,0.005432129,0.003675159,0.0065247393,-0.0004394208
-0.040575027,-0.003739655,0.06369972,0.0026098955,0.007590003,-0.0004394208
-0.03711176,-0.05096966,0.043224335,0.0026098955,0.007590003,-0.0004394208
-0.017192364,-0.059734523,0.058389664,0.0004793685,0.0033289483,-0.0015046848
-0.01671648,-0.037683308,0.038312912,-0.00058589503,0.00013315806,-0.0015046848
-0.0023093224,-0.041850507,0.004690647,0.0004793685,-0.0030626324,-0.0004394208
0.014028072,-0.01766026,-0.01871252,0.0026098955,0.00013315806,0.00062584225
0.009097099,0.001367867,-0.018432617,0.001544632,-0.00093210547,0.0027563693
0.01597786,-0.0032485723,-0.03219986,0.0004793685,-0.00093210547,0.0016911058
0.020380497,0.0039726496,-0.05750656,0.0004793685,0.00013315806,-0.0004394208
0.024755478,0.025043607,-0.049495697,0.0004793685,0.0022636852,0.00062584225
0.0056414604,0.015222847,-0.046492577,0.0004793685,0.0022636852,-0.0004394208
-0.0013861656,0.007839739,-0.0034956932,0.0004793685,0.0022636852,-0.0004394208
-0.010651112,0.005290687,-0.046014786,0.003675159,0.0011984216,-0.0015046848
-0.008058071,0.0025081038,-0.028882027,0.0047404226,0.0011984216,-0.0004394208
0.0015668869,0.004500389,-0.0049762726,0.0058056857,-0.0019973689,0.00062584225
-0.026842117,-0.021790147,0.016411781,0.0047404226,-0.0030626324,0.00062584225
-0.0030202866,-0.0145998,0.044599533,0.0047404226,-0.004127896,0.0016911058
0.0038609505,-0.002736926,0.022933006,0.0026098955,-0.0051931594,0.00062584225
0.015264034,0.023109317,0.029993534,0.001544632,-0.006258423,-0.0004394208
0.019358158,-0.008018732,0.029935837,-0.00058589503,-0.007323687,0.00062584225
0.0021071434,-0.012512684,0.01822567,0.0004793685,-0.007323687,-0.0025699483
-0.010171413,-0.007819176,-0.009787083,0.0004793685,-0.006258423,-0.0025699483
-0.015135765,-0.0032158494,-0.018545628,0.0004793685,-0.0051931594,-0.0004394208
0.00835371,-0.00793612,-0.020197868,0.0004793685,-0.004127896,-0.0004394208
0.000893116,-0.033777714,-0.024260521,0.0004793685,-0.0030626324,-0.0004394208
0.005400181,-0.014433086,-6.9618225e-05,0.0026098955,-0.004127896,-0.0015046848
0.009757519,-0.019177377,-0.009195805,0.001544632,-0.004127896,-0.0015046848
0.025820732,-0.01906687,-0.029939175,0.0026098955,-0.0019973689,-0.0015046848
0.0040569305,-0.019023001,-0.02224207,0.0026098955,-0.0030626324,-0.0015046848
0.0037908554,-0.00013530254,0.0042529106,0.0026098955,-0.0051931594,-0.0004394208
-0.0013027191,0.020874977,-0.00957489,0.001544632,-0.0030626324,-0.0004394208
0.012673378,0.020406306,-0.04453802,0.001544632,-0.0019973689,-0.0004394208
0.009981632,0.008161068,-0.04129982,0.0004793685,-0.0030626324,-0.0004394208
-0.0115737915,-0.0014600158,-0.023892403,0.0004793685,-0.0051931594,0.00062584225
-0.009335041,-0.022616744,0.0028104782,0.001544632,-0.007323687,-0.0004394208
-0.0025601387,-0.012944937,0.00566864,0.0026098955,-0.007323687,-0.0015046848
0.006447792,-0.008291662,-0.012730598,0.001544632,-0.0051931594,-0.0015046848
0.02012825,-0.022507727,-0.0050444603,0.0004793685,-0.0051931594,-0.0025699483
-0.011165619,0.003552258,-0.013988495,0.0026098955,-0.0051931594,-0.0025699483
0.00046300888,0.017271101,0.014888287,0.003675159,-0.006258423,-0.0025699483
0.01656437,0.01423043,0.019776344,0.0058056857,-0.0051931594,-0.0025699483
0.023019314,0.008733153,0.00095272064,0.0058056857,-0.004127896,-0.0015046848
0.0058841705,0.003409326,-0.008216858,0.0047404226,-0.00093210547,0.00062584225
0.0057320595,0.010167241,-0.00804615,0.001544632,-0.004127896,0.00062584225
0.010103226,-0.0041811466,-0.0028972626,0.0004793685,-0.004127896,-0.0004394208
0.009681225,-0.0112409,-0.0048918724,0.0004793685,-0.006258423,0.00062584225
-0.014410496,0.005454421,0.00037765503,0.0004793685,-0.006258423,0.0016911058
-0.00040102005,0.0054643154,-0.00621891,0.0004793685,-0.006258423,-0.0004394208
-0.0031328201,-0.008822799,-0.007994652,0.0004793685,-0.007323687,-0.0025699483
0.0011649132,0.0170089,-0.00023651123,0.001544632,-0.0083889505,-0.0004394208
