xa,ya,za,xg,yg,zg
0.5949497,0.5624267,-0.5150769,-0.5845068,0.38268256,-0.59515935
0.52347183,0.4983515,-0.41523528,-0.6260521,0.3880089,-0.60368145
0.27586746,0.45219168,-0.26369166,-0.6633363,0.38161734,-0.58876777
0.017048836,0.35416615,-0.19341493,-0.69316363,0.36457312,-0.5525488
-0.2080307,0.08906222,-0.026343584,-0.6920984,0.31876677,-0.50887305
-0.41014385,-0.31927866,0.18977761,-0.64948785,0.25485098,-0.46413198
-0.53038025,-0.73339015,0.39445043,-0.58024573,0.18986991,-0.42471722
-0.60010815,-1.0974749,0.67387176,-0.48224148,0.13660674,-0.38956353
-0.7887192,-1.2889302,0.93367314,-0.38104144,0.0939962,-0.3554751
-0.837471,-1.0791025,0.77389,-0.3181909,0.080147766,-0.3299088
-0.88422203,-0.5902159,0.8093939,-0.27558038,0.08973514,-0.28836352
-0.95681095,-0.1959176,0.9634619,-0.24362244,0.10464883,-0.2212519
-0.9092903,0.015951991,1.022646,-0.2180561,0.11530146,-0.14774871
-0.7803898,0.23542672,1.0640402,-0.20207717,0.11530146,-0.084898174
-0.78098774,0.42841935,1.0743232,-0.19675083,0.11317093,-0.033765525
-0.8271723,0.46051848,1.1827514,-0.18077187,0.100387774,0.012040807
-0.99091816,0.3957404,1.2204387,-0.15414031,0.07269092,0.056781873
-1.1673622,0.3031168,1.1889281,-0.12005186,0.034341436,0.101522945
-1.2421942,0.22061548,1.2470958,-0.08063711,0.0077098445,0.14306822
-1.1506777,0.28392076,1.2001007,-0.03483079,0.0045140544,0.17609139
-0.86839485,0.5537765,0.97440124,-0.0007423556,0.020493006,0.1995272
-0.59338,0.84524703,0.61646605,0.023758706,0.039667755,0.2165714
-0.29440212,1.0099281,0.33658695,0.053586084,0.059907764,0.22509351
-0.000248909,1.053328,0.1586585,0.08447873,0.088669874,0.22296299
0.08416557,0.9671762,0.04522562,0.11430611,0.11636672,0.21444088
0.05002594,0.7622026,0.020402908,0.13987243,0.12488882,0.21017984
-0.052689552,0.5164412,0.030128717,0.1526556,0.12488882,0.21444088
-0.026333809,0.38989145,0.069108486,0.16117771,0.12488882,0.22083247
0.014328957,0.28537554,0.091258526,0.16543876,0.111040406,0.22828932
0.121313095,0.2629263,0.112136364,0.17396086,0.09825724,0.23255037
0.18213558,0.28347754,0.10309744,0.18141772,0.08653935,0.24533352
0.2113142,0.17099798,0.21459246,0.20698403,0.069495134,0.25918195
0.15134907,0.07325017,0.30107784,0.2570514,0.05671197,0.27089983
0.112589836,-0.099195436,0.1112535,0.29113984,0.058842495,0.2804872
0.1624651,-0.28128645,-0.009030342,0.2954009,0.07588671,0.283683
0.10302639,-0.36963543,0.16809726,0.29113984,0.08227829,0.283683
0.18502045,-0.49824938,0.10760951,0.2858135,0.09612672,0.26983455
0.30563927,-0.4221099,-0.05675769,0.27516088,0.1142362,0.24426825
0.24511051,-0.27399802,-0.16262364,0.26237774,0.16004252,0.22722405
0.12448692,-0.14164588,-0.14571619,0.25385562,0.23141518,0.22722405
0.0644598,-0.10492191,-0.13765049,0.23255035,0.27509096,0.2197672
0.06139469,-0.1494118,-0.061819077,0.20591876,0.2836131,0.19846193
0.04202938,-0.280712,0.013100147,0.16224296,0.26230782,0.16863456
-0.018733978,-0.40067255,0.013334751,0.10045768,0.23034991,0.13454612
0.0005979538,-0.5184782,0.014130592,0.03760713,0.2101099,0.103653476
0.05012226,-0.5286235,0.07894325,-0.019917099,0.20797938,0.089805044
0.12813854,-0.59970915,0.19405985,-0.06785396,0.21224043,0.09513136
0.07240105,-0.6585523,0.34680557,-0.09235501,0.22715414,0.10684926
-0.03746319,-0.75580525,0.3139534,-0.10833397,0.24313308,0.11963242
-0.17734623,-0.85338104,0.33957052,-0.12218239,0.25272045,0.12495874
-0.3546257,-0.9568253,0.34048033,-0.13176976,0.24419834,0.121762946
-0.46961403,-0.96665907,0.3708644,-0.1339003,0.21224043,0.11217558
-0.49962425,-0.8625149,0.41600418,-0.13283502,0.17282568,0.09726188
-0.47192,-0.7655164,0.37931728,-0.12963924,0.14086778,0.08447873
-0.3640213,-0.592798,0.3471732,-0.12431292,0.11210567,0.0738261
-0.24570179,-0.4742427,0.28659534,-0.10620344,0.07375618,0.068499774
-0.19846725,-0.37579593,0.16706705,-0.08489817,0.037537225,0.06317346
-0.15073109,-0.33212042,0.01545763,-0.063592896,0.017297216,0.053586084
-0.03234005,-0.2879416,-0.06953335,-0.046548683,0.0066445814,0.036541868
0.07328892,-0.2795735,-0.12952948,-0.03589605,0.0045140544,0.014171334
0.11875057,-0.25454834,-0.17966366,-0.028439207,0.008775108,-0.0081992
0.14987373,-0.19843027,-0.24679756,-0.027373943,0.01623195,-0.028439209
0.1524725,-0.14421475,-0.2474494,-0.028439207,0.02688459,-0.047613952
0.17939568,-0.11334932,-0.16069317,-0.025243416,0.042863544,-0.061462373
0.13044357,-0.12693053,-0.10663605,-0.013525518,0.059907764,-0.06891922
0.070521355,-0.15387672,-0.025848866,0.0035186985,0.07269092,-0.06785396
-0.0031414032,-0.22174692,0.039489746,0.013106069,0.08440882,-0.060397115
-0.03783989,-0.28443217,0.15139627,0.019497652,0.09932251,-0.047613952
-0.07198143,-0.30760175,0.2478528,0.023758706,0.111040406,-0.028439209
-0.13149643,-0.3247202,0.31147242,0.023758706,0.121693045,-0.0081992
-0.08039951,-0.33523962,0.37161398,0.02482397,0.13021515,0.0035186983
-0.023896217,-0.31851414,0.3250761,0.023758706,0.1312804,0.0035186983
0.019968987,-0.27625614,0.22578812,0.022693442,0.11636672,-0.0028728829
0.017691612,-0.22107837,0.16243076,0.028019758,0.09293093,-0.017786574
-0.068063736,-0.20132238,0.09272623,0.033346076,0.07269092,-0.031634998
-0.11327362,-0.18333113,0.075380325,0.036541868,0.060973026,-0.036961313
-0.10408211,-0.21099755,0.1252842,0.03441134,0.058842495,-0.04122237
-0.05038929,-0.17958915,0.17454863,0.026954496,0.06629934,-0.04441816
-0.018464088,-0.087403715,0.24357557,0.020562913,0.07269092,-0.045483425
-0.0221138,-0.05780691,0.21670055,0.014171334,0.0673646,-0.038026582
-0.073023796,-0.0984402,0.1648469,0.013106069,0.055646703,-0.027373943
-0.06939411,-0.14449972,0.1242919,0.018432388,0.041798282,-0.016721308
-0.07347679,-0.16320226,0.09265709,0.029085021,0.03327617,-0.009264464
-0.08020496,-0.17907888,0.062247276,0.038672395,0.02688459,-0.0060686735
-0.0847435,-0.1430215,0.07291746,0.043998715,0.023688795,-0.0081992
-0.08935547,-0.1079891,0.038914204,0.045063976,0.022623533,-0.011394991
-0.10101509,-0.01732722,0.026770115,0.039737657,0.024754059,-0.010329727
-0.09824562,0.06272815,0.042925835,0.03441134,0.025819324,-0.0060686735
-0.062483788,0.08787687,0.08464956,0.033346076,0.022623533,-0.0039381464
-0.048653603,0.09634481,0.09768772,0.032280814,0.011970898,-0.00500341
-0.09913826,0.11876316,0.10200834,0.026954496,-0.0018775268,-0.00500341
-0.102295876,0.1174923,0.10746193,0.02482397,-0.009334372,-0.0028728829
-0.117486,0.08833085,0.09694195,0.021628179,-0.012530163,0.0024534347
-0.078398705,0.03191425,0.08692169,0.021628179,-0.009334372,0.0024534347
-0.044529915,-0.016495585,0.10506058,0.018432388,-0.006138581,0.0024534347
-0.029940605,-0.040432066,0.11559057,0.018432388,-0.0029427903,0.00032290816
-0.064907074,-0.054697305,0.08560085,0.018432388,-0.0018775268,0.0013881712
-0.07568455,-0.0662781,0.053664207,0.018432388,-0.0029427903,0.0013881712
-0.027441025,-0.11064431,0.05768442,0.016301861,-0.0029427903,-0.0018076194
-0.008276939,-0.12853739,0.047509193,0.010975543,0.0034487909,-0.0028728829
0.046186447,-0.12713829,0.055814266,0.0067144893,0.014101425,-0.0060686735
0.046037674,-0.11171007,0.065434456,0.0013881715,0.027949851,-0.011394991
0.041793823,-0.12266657,0.1514535,-0.0018076191,0.036471963,-0.016721308
-0.013827324,-0.096063554,0.2046938,-0.0028728826,0.038602486,-0.02311289
-0.03546238,-0.089247465,0.16971302,-0.003938146,0.036471963,-0.026308682
-0.007372856,-0.15108117,0.13314533,-0.0050034095,0.03327617,-0.028439209
0.03187561,-0.24028444,0.05270958,-0.0018076191,0.036471963,-0.030569736
0.05176735,-0.29299557,-0.0007572174,0.002453435,0.039667755,-0.032700263
0.0,0.0,0.0,0.00991028,0.034341436,-0.03483079
-0.051094055,-0.004415214,0.025306225,0.017367125,0.022623533,-0.036961313
-0.05736637,0.047009945,-0.0018525124,0.021628179,0.0034487909,-0.036961313
-0.09001732,0.026195288,0.027752876,0.023758706,-0.023182798,-0.03483079
0.0124492645,0.0745666,-0.05559635,0.021628179,-0.025313325,-0.031634998
0.09704399,0.13688833,-0.076583385,0.016301861,-0.0050733173,-0.02950447
0.16238403,0.17401153,-0.06442261,0.017367125,-0.01785648,-0.02950447
0.19622898,0.15356481,-0.05816555,0.022693442,-0.012530163,-0.036961313
0.18520355,0.13792235,-0.024587154,0.012040807,0.0066445814,-0.030569736
0.12415314,0.12573761,0.0066747665,0.00991028,0.024754059,-0.02950447
0.059347153,0.0941425,0.006254673,0.007779753,0.017297216,-0.030569736
0.026896477,0.11667535,0.010139942,0.010975543,0.02688459,-0.026308682
0.02136612,0.12320298,0.03611946,0.010975543,0.025819324,-0.02311289
-0.017115593,0.105648905,0.016189575,0.010975543,0.02155827,-0.0199171
-0.048675537,0.10789654,-1.859665e-05,0.014171334,0.020493006,-0.015656047
-0.04698372,0.15308973,0.0026507378,0.017367125,0.020493006,-0.013525518
-0.036643982,0.19415434,0.034663677,0.017367125,0.019427743,-0.012460254
-0.040611267,0.18640943,0.015338898,0.016301861,0.01836248,-0.009264464
-0.010545731,0.20706247,0.0063385963,0.014171334,0.01623195,-0.0081992
0.06025505,0.17461516,0.039829254,0.010975543,0.014101425,-0.0081992
0.03382206,0.18644084,0.05033827,0.005649225,0.015166689,-0.00500341
0.019256592,0.18884362,0.045991898,0.002453435,0.014101425,-0.007133936
-0.01559639,0.18216987,0.018083096,-0.015656045,-0.0018775268,-0.014590781
-0.019664764,0.21543245,0.01982212,-0.006068673,0.008775108,-0.012460254
-0.04014778,0.23191366,0.04765463,-0.024178151,-0.011464899,-0.015656047
-0.03486824,0.21604913,0.052012444,-0.031634994,-0.01785648,-0.017786574
0.0071258545,0.18484984,0.030807972,-0.031634994,-0.015725954,-0.018851835
0.031799316,0.15270668,0.021335125,-0.02950447,-0.009334372,-0.017786574
0.053599358,0.09636758,-0.025244713,-0.02630868,-0.004008054,-0.016721308
0.081832886,0.042109787,-0.0497303,-0.02630868,-0.0008122632,-0.015656047
0.07940674,0.0244613,-0.06010914,-0.025243416,0.005579318,-0.014590781
0.049388885,0.014497608,-0.06575537,-0.028439207,0.0077098445,-0.014590781
0.036828995,-0.022967756,-0.04153347,-0.031634994,0.013036162,-0.015656047
0.006319046,-0.06405139,-0.018512726,-0.030569734,0.01836248,-0.015656047
-0.007071495,-0.073675275,-0.012364864,-0.030569734,0.017297216,-0.014590781
-0.024848938,-0.092366576,0.0217247,-0.02950447,0.015166689,-0.013525518
-0.033036232,-0.15729618,0.008646011,-0.02311289,0.008775108,-0.0081992
-0.008461952,-0.1761043,-0.006243229,-0.02630868,0.010905635,-0.012460254
0.010765076,-0.17832989,-0.006679058,-0.016721308,0.0077098445,-0.0060686735
0.0341959,-0.164285,-0.018800259,-0.012460254,0.0077098445,-0.0039381464
0.026654243,-0.14350349,-0.0025091171,-0.010329727,0.0066445814,-0.0007423558
0.024046898,-0.13711211,0.010960579,-0.009264464,0.0077098445,0.0024534347
0.04745102,-0.112336665,0.037788868,-0.0050034095,0.011970898,0.0035186983
0.01900673,-0.09040421,-0.004143238,-0.0018076191,0.015166689,0.006714489
0.012535095,-0.04315105,0.022329807,-0.0018076191,0.020493006,0.0077797524
-0.014831543,-0.03678441,0.041118145,-0.0018076191,0.02155827,0.0077797524
-0.020615578,-0.03277558,0.03860998,-0.0028728826,0.019427743,0.008845016
-0.040556908,-0.031120986,0.052951813,-0.0028728826,0.015166689,0.00991028
-0.025217056,-0.015753865,0.041748524,-0.0018076191,0.008775108,0.006714489
0.015472412,-0.019760966,0.012269497,0.00032290793,0.005579318,0.004583962
0.02253151,-0.012185037,0.011461258,0.0013881715,0.0066445814,0.0024534347
0.01776886,-0.0072082877,-0.0035209656,0.0035186985,0.0077098445,0.0024534347
0.03205967,0.018905401,-0.01144886,0.005649225,0.010905635,0.004583962
0.039256096,0.028163254,-0.043123245,0.005649225,0.01623195,0.0056492253
0.041879654,0.039756656,-0.039396763,0.0067144893,0.020493006,0.0077797524
0.05173111,0.04894349,-0.036106586,0.005649225,0.024754059,0.008845016
0.042877197,0.04874447,-0.01219511,0.0045839623,0.029015113,0.00991028
0.027155876,0.041658103,0.008905411,0.002453435,0.031145642,0.010975543
0.018724442,0.07248199,-0.007929325,0.00032290793,0.030080378,0.010975543
-0.008453369,0.083919644,-0.014980316,0.0013881715,0.029015113,0.010975543
0.007115364,0.07152888,-0.0028767586,-0.0007423556,0.02688459,0.008845016
0.017601013,0.03556782,-0.021412373,-0.0018076191,0.024754059,0.0056492253
-0.012392998,0.004715532,0.03383875,-0.0018076191,0.020493006,0.0035186983
-0.037282944,-1.1861324e-05,0.053009987,-0.0007423556,0.017297216,0.00032290816
-0.04548168,-0.016709328,0.029822826,-0.0007423556,0.013036162,-0.0028728829
-0.053671837,0.00209862,0.030805111,-0.0007423556,0.009840371,-0.0039381464
-0.035985947,-0.0074670017,0.010893345,-0.0028728826,0.0066445814,-0.0028728829
-0.030478477,-0.009836793,0.029194355,-0.006068673,0.0045140544,-0.00500341
0.012729645,-0.0050600767,0.030517101,-0.0050034095,0.0066445814,-0.0039381464
0.03407383,0.020967513,0.0293684,-0.003938146,0.0077098445,-0.0018076194
0.029158592,-0.002724588,0.042372227,-0.003938146,0.0077098445,0.00032290816
0.019761086,-0.019145787,0.0030584335,-0.0018076191,0.010905635,-0.0007423558
0.012972832,-0.011928499,0.018389702,0.00032290793,0.013036162,-0.0018076194
-0.0055303574,-0.009592891,0.045330048,0.0013881715,0.011970898,-0.0018076194
-0.00043010712,-0.035833508,0.06285095,0.0013881715,0.0066445814,-0.00500341
-0.0050382614,-0.0073588192,0.028625965,-0.0007423556,0.0023835273,-0.00500341
0.009123802,-0.007625371,0.0070199966,-0.0007423556,-0.0008122632,-0.00500341
-0.019343376,0.0063757002,-0.028362274,0.00032290793,-0.0008122632,-0.0028728829
-0.007338524,0.0036951602,-0.044224262,0.0013881715,-0.0018775268,-0.0018076194
0.016241074,-0.020130545,-0.019769669,-0.0007423556,-0.0018775268,-0.0028728829
0.02534771,-0.008085191,0.018323421,-0.0018076191,-0.0008122632,-0.0018076194
0.046133995,0.0061549246,0.029777527,-0.0007423556,0.0002530003,-0.0007423558
0.043319702,-0.008259624,0.031064987,0.002453435,0.0066445814,-0.0007423558
0.038348198,0.00097078085,0.013204575,0.005649225,0.009840371,-0.0007423558
0.052458763,0.005325854,-0.0093483925,0.007779753,0.013036162,0.00032290816
0.033514977,0.016905993,-0.05063629,0.0067144893,0.01623195,0.0024534347
0.0056142807,0.018921107,-0.04439211,0.005649225,0.019427743,0.0024534347
-0.012351036,0.018607616,-0.028909206,0.002453435,0.020493006,0.0013881712
-0.058380127,0.013779134,-0.020563126,0.00032290793,0.01836248,0.0024534347
-0.049622536,0.015917212,0.01382637,0.00032290793,0.015166689,0.00032290816
-0.053040504,0.013358802,0.055164337,-0.0007423556,0.009840371,0.00032290816
-0.03786564,0.0011899471,0.056307316,0.00032290793,0.0034487909,-0.0018076194
-0.016176224,-0.010995537,0.03910446,0.0035186985,-0.0029427903,-0.0028728829
0.012103081,0.007391393,0.020022392,0.0045839623,-0.0050733173,-0.00500341
