xa,ya,za,xg,yg,zg
-0.086021,0.079904,0.048582,-0.0026765,-0.0065048,0.0050267
-0.063603,0.0024124,0.029954,-0.0077575,-0.02966,0.00081509
0.14983,0.010191,-0.039972,-0.014434,-0.0067794,-0.00034735
0.12806,-0.02008,-0.08204,-0.016874,0.026034,0.0025471
-0.0021377,0.0033296,-0.11143,-0.01742,0.022886,0.0049124
-0.068548,0.042332,-0.096025,-0.015561,0.01297,0.0051544
-0.059386,0.043421,-0.074671,0.00051932,0.01267,0.0039614
-0.046336,0.017808,-0.030959,0.0079762,0.016931,0.00076566
-0.07224,-0.0075591,0.012386,0.010444,0.0158,-0.0021833
-0.085848,-0.0050357,0.025415,0.0047383,0.0076575,-0.0024017
-0.087881,0.0012023,0.037762,-0.0058723,-0.0086353,-0.0034954
-0.088521,0.0048946,0.074683,-0.010133,-0.019288,-0.0034954
-0.082611,0.034944,0.095574,-0.010133,-0.026745,-0.0024301
-0.055203,0.025486,0.044998,-0.010133,-0.02568,0.00076566
-0.027636,0.0037115,0.00064938,-0.0093104,-0.021891,0.0025127
0.011844,0.008626,0.004804,-0.0081097,-0.011727,0.004854
0.015119,-0.005345,-0.0026884,-0.0071468,-0.0059571,0.0051747
0.018276,-0.011522,-0.012587,-0.0060582,-0.0038019,0.0043287
0.045331,-0.0083749,-0.0009144,-0.0062543,-0.0027867,0.0030229
0.036796,-0.027753,-0.031507,-0.0095014,-0.006569,0.0031503
0.0024039,-0.0082757,-0.04174,-0.011159,-0.010437,-1.3274e-05
-0.033132,0.027934,-0.03386,-0.011334,-0.014049,-0.0004734
-0.033308,0.042913,-0.012261,-0.010183,-0.016746,-0.00076307
0.045068,-0.0079223,-0.037667,-0.0058723,-0.019288,-0.0013649
0.046665,-0.011054,-0.014288,-0.0029381,-0.01762,0.00036481
0.0713,-0.0014094,-0.032385,-0.002634,-0.01184,0.00078816
0.083908,-0.026047,-0.0048719,-0.0027284,-0.0075243,0.0013329
0.076689,-0.0027351,0.01427,-0.0026113,-0.0011703,0.0026109
0.040093,0.013325,0.015624,-0.0035038,0.00078229,0.0039074
0.0089614,-0.0076504,0.015407,-0.0040879,0.0034325,0.0031992
-0.0095892,-3.4571e-05,0.0056953,-0.0020612,0.0033215,0.0028306
-0.0012631,0.012438,0.0074375,-0.0022777,-0.0021842,0.0028887
-0.00030996,0.0090631,-0.0016682,-0.0038152,-0.006053,0.0030237
0.0034637,0.0021815,0.0036974,-0.0028408,-0.0064969,0.0021797
0.020517,-0.0036613,0.0030379,-0.003184,-0.0068615,0.00028517
-0.0092132,-0.0059438,0.0060997,0.00022051,-0.004573,-0.00054008
-0.044711,-0.015424,-0.024573,0.0021702,-0.00052419,0.00077322
-0.050929,-0.012943,-0.017147,0.00073844,0.0030841,-0.00076733
-0.059134,-0.005742,-0.019323,0.00059107,0.006244,-0.00074814
-0.052699,0.022916,0.01508,-7.3149e-05,0.0043464,-0.0010482
-0.058366,0.029386,0.0038133,-0.00062842,-0.0013484,0.00016536
-0.027728,0.033186,0.018309,-0.00026922,-0.0041905,0.0016679
0.0173,0.025994,-0.00082111,-0.0012924,-0.0040095,0.0023536
0.0097067,-0.0094978,0.0035236,-0.00079993,-0.0016706,0.003554
0.0075756,0.019861,-0.0064345,0.0010477,0.00047419,0.0040854
0.032589,0.024595,-0.0062843,0.0020819,0.0013099,0.0036164
0.018765,0.0085127,0.013396,0.0028207,0.0030754,0.0019062
0.033032,0.0054398,0.020375,0.0022719,0.0048726,-0.00036732
0.0076728,0.012527,0.0085921,0.0010254,0.0050868,-0.001613
0.0030337,0.022053,-0.019893,0.00048175,0.0021423,-0.00053093
0.023361,0.0027806,-0.0048379,0.00029366,-0.00058666,0.001486
0.01299,-0.017483,-0.0082079,0.0012834,0.0001114,0.0014789
0.0063666,-0.0080093,0.0053798,0.0029301,-0.0015207,0.000625
-0.02431,0.028216,0.0010262,0.0020856,-0.0063423,0.00086111
-0.033887,0.01208,0.022979,-0.00055935,-0.0090143,0.00015364
-0.054569,0.014978,0.027611,-0.0049241,-0.010778,-0.00048597
-0.046508,0.031848,0.0065926,-0.0074109,-0.011907,5.5092e-05
-0.012253,0.050008,0.026452,-0.0060548,-0.012277,0.0012376
0.031284,0.022787,0.058931,-0.0025587,-0.014847,0.0019316
0.08336,0.008188,0.078139,3.6151e-05,-0.015637,0.0016172
0.14243,-0.030254,0.001749,-0.001858,0.0022758,0.0027195
0.18338,-0.10262,-0.097589,-0.0050242,0.029484,0.0045051
0.077914,-0.04585,-0.12469,-0.006027,0.035664,0.0055524
-0.025607,-0.01847,-0.1146,-0.0052987,0.026185,0.0051821
-0.023154,-0.015922,-0.099156,-0.0022607,0.018018,0.0017061
-0.026974,0.035974,-0.032379,0.0039019,0.018691,-0.00013168
-0.085801,0.050367,-0.0025285,0.010206,0.020973,-0.0014793
-0.11149,0.052368,-0.0072874,0.0056105,0.011672,-0.0013088
-0.11092,0.049133,0.051089,0.0022662,-0.0036505,-0.0014931
-0.086792,0.028093,0.098269,-0.0010143,-0.016718,-0.0011439
-0.042575,0.0038186,0.084035,-0.0014652,-0.024685,-0.00033616
-0.0035975,-0.024199,0.052433,-0.00022312,-0.017986,0.00043357
0.036072,-0.026043,0.023341,-0.0013557,-0.0084516,0.0035809
0.035286,-0.011422,-0.030659,-0.0027205,0.0037102,0.0036271
0.029549,0.0022701,-0.028937,-0.0012392,0.012676,0.0027831
0.0061425,-0.0036185,0.00056929,-0.00045599,0.015916,0.002896
-0.014672,0.01585,-0.0044774,0.00081651,0.012372,0.0029893
-0.0084534,0.025755,-0.02083,0.003375,0.0016104,0.002502
-0.017614,-0.019975,-0.0095832,0.0059295,-0.009024,0.00075738
0.0097717,-0.024356,-0.033378,0.0047184,-0.013358,0.0018432
0.024276,-0.015021,-0.028779,0.0047099,-0.017264,0.00063826
