xa,ya,za,xg,yg,zg
-0.010518074,-0.017498001,-0.07634324,-0.001231711,-0.015010229,-0.0007323684
-0.003168106,-0.040842205,-0.071252525,0.00089881604,-0.015010229,-0.0007323684
0.015838623,-0.028448746,-0.016776145,0.0019640797,-0.008618648,0.0024634218
0.015631676,-0.039497778,0.0031926632,0.0040946067,-0.005422857,0.0056592124
-0.0034446716,-0.009991005,0.022520304,0.00515987,-0.0064881206,0.004593949
0.022562027,-0.011694416,0.003943026,0.00835566,-0.007553384,-0.0007323684
-0.008379936,-0.04213287,-0.033059537,0.011551452,-0.011814439,-0.0017976323
-0.010512352,-0.0132512,-0.02903974,0.011551452,-0.018206019,-0.004993423
0.015714645,0.021899372,-0.0079138875,0.010486188,-0.019271282,-0.0081892125
0.04622841,0.056144655,0.008250833,0.006225134,-0.012879701,-0.00712395
0.05969715,0.066339225,-0.028312266,0.0040946067,-0.00329233,-0.0039281594
0.02340126,0.07194668,0.007821679,-0.00016644748,0.003099251,0.00033289468
-0.028835297,0.037801072,-0.027944863,-0.008688555,0.0009687241,0.0035286853
-0.04485798,0.016252384,-0.034656227,-0.010819082,-0.001161803,0.0035286853
-0.04410839,-0.0025975406,-0.0057181716,-0.005492765,-0.0043575936,-0.0007323684
-0.04569626,-0.019154802,-0.021696448,-0.00016644748,-0.011814439,-0.0039281594
-0.025996208,-0.0027309656,-0.022538424,0.00089881604,-0.017140755,-0.004993423
-0.006583214,-0.00081062317,-0.022843897,-0.0022969744,-0.017140755,-0.0039281594
0.012504578,-0.020041823,-0.027861238,-0.0044275015,-0.011814439,-0.0007323684
0.047721863,-0.012750819,-0.049746692,-0.0065580285,-0.0064881206,0.0035286853
0.039901733,0.011313081,-0.034163,-0.0065580285,-0.0022270666,0.0035286853
0.02511406,0.039686993,-0.014543712,-0.0065580285,0.0009687241,0.0013981583
-0.0059366226,0.017913505,-0.0214746,-0.0065580285,0.003099251,0.00033289468
-0.015283585,-0.015378937,-0.049697816,-0.003362238,0.008425568,-0.0007323684
-0.033935547,-0.015219048,-0.04734248,-0.001231711,0.010556095,0.0035286853
-0.035812378,-0.000496611,-0.054653347,-0.001231711,0.005229778,0.0024634218
0.007142067,-0.026168138,-0.021277249,0.0019640797,-0.001161803,-0.0007323684
