xa,ya,za,xg,yg,zg
0.014369011,-0.0067858696,0.064711474,-0.010574341,-0.008346558,-0.00065612793
0.008260727,-0.058652624,0.084469765,-0.009506226,-0.008346558,-0.0017242432
-0.0059890747,-0.0708057,0.08345815,-0.007369995,-0.0040740967,-0.0017242432
-0.020031929,-0.068209425,0.065228276,-0.007369995,0.0033721924,0.0025482178
-0.02912426,-0.053769007,0.070113875,-0.0052490234,0.01083374,0.0036010742
-0.061626434,-0.039565325,0.04399909,-0.0009765625,0.014038086,0.0036010742
-0.052383423,-0.04421261,-0.035512984,7.6293945e-05,0.01083374,0.0057373047
-0.035040855,-0.026425809,-0.0475671,7.6293945e-05,-0.0030212402,0.0057373047
0.0008649826,0.004241213,-0.02443365,-0.0009765625,-0.0115356445,0.007873535
0.07148647,-0.0021112263,0.020257354,-0.0009765625,-0.018997192,0.007873535
0.0750227,-0.019267038,0.032525472,0.0011444092,-0.020065308,0.0046691895
0.037293434,-0.0315336,0.03462673,0.0011444092,-0.014724731,0.0036010742
0.00017929077,-0.025934309,0.067319036,0.0011444092,-0.0030212402,0.0036010742
-0.018665314,-0.018070102,0.026910454,0.0032806396,0.0044403076,0.0036010742
-0.040738106,-0.03292176,0.050310284,0.0032806396,0.00869751,0.0014801025
-0.011814117,-0.03584905,0.033519603,0.007537842,0.006576538,0.0004119873
-0.008101463,-0.03852448,-0.029960163,0.011795044,0.005508423,0.0025482178
0.009689331,0.003483057,-0.0073021725,0.012863159,0.002319336,0.0014801025
0.022485733,0.002312079,0.03959074,0.013931274,-0.008346558,0.0004119873
0.04920292,-0.0023828298,0.051658385,0.011795044,-0.021118164,0.0004119873
0.05076313,0.025963023,0.044691242,0.009674072,-0.021118164,0.0004119873
0.06757641,0.043229595,0.050996378,0.0107421875,0.00018310547,0.0004119873
-0.015969276,0.048458472,0.0042396113,0.009674072,0.0119018555,0.0004119873
-0.03807926,0.05988723,0.034873955,0.00541687,0.01083374,0.0046691895
-0.045700073,-0.008695319,0.037179545,0.0032806396,0.006576538,0.00680542
-0.04377556,0.017816395,0.03064818,0.0022125244,0.00018310547,0.0046691895
-0.020674706,0.0022586733,0.05966822,0.0022125244,-0.00088500977,0.0004119873
0.0020227432,-0.010468766,0.07160925,0.0032806396,0.00018310547,0.0025482178
